nu_cm1,R_clean,R_noisy
1166.00000000,0.21048682,0.21048682
1167.00000000,0.21236398,0.21236398
1168.00000000,0.21421797,0.21421797
1169.00000000,0.21604695,0.21604695
1170.00000000,0.21784916,0.21784916
1171.00000000,0.21962281,0.21962281
1172.00000000,0.22136618,0.22136618
1173.00000000,0.22307755,0.22307755
1174.00000000,0.22475527,0.22475527
1175.00000000,0.22639768,0.22639768
1176.00000000,0.22800317,0.22800317
1177.00000000,0.22957018,0.22957018
1178.00000000,0.23109717,0.23109717
1179.00000000,0.23258265,0.23258265
1180.00000000,0.23402516,0.23402516
1181.00000000,0.23542330,0.23542330
1182.00000000,0.23677569,0.23677569
1183.00000000,0.23808102,0.23808102
1184.00000000,0.23933799,0.23933799
1185.00000000,0.24054540,0.24054540
1186.00000000,0.24170204,0.24170204
1187.00000000,0.24280680,0.24280680
1188.00000000,0.24385858,0.24385858
1189.00000000,0.24485637,0.24485637
1190.00000000,0.24579918,0.24579918
1191.00000000,0.24668610,0.24668610
1192.00000000,0.24751625,0.24751625
1193.00000000,0.24828882,0.24828882
1194.00000000,0.24900305,0.24900305
1195.00000000,0.24965826,0.24965826
1196.00000000,0.25025379,0.25025379
1197.00000000,0.25078906,0.25078906
1198.00000000,0.25126355,0.25126355
1199.00000000,0.25167680,0.25167680
1200.00000000,0.25202840,0.25202840
1201.00000000,0.25231800,0.25231800
1202.00000000,0.25254533,0.25254533
1203.00000000,0.25271016,0.25271016
1204.00000000,0.25281233,0.25281233
1205.00000000,0.25285174,0.25285174
1206.00000000,0.25282835,0.25282835
1207.00000000,0.25274219,0.25274219
1208.00000000,0.25259333,0.25259333
1209.00000000,0.25238193,0.25238193
1210.00000000,0.25210818,0.25210818
1211.00000000,0.25177237,0.25177237
1212.00000000,0.25137482,0.25137482
1213.00000000,0.25091591,0.25091591
1214.00000000,0.25039609,0.25039609
1215.00000000,0.24981588,0.24981588
1216.00000000,0.24917584,0.24917584
1217.00000000,0.24847660,0.24847660
1218.00000000,0.24771885,0.24771885
1219.00000000,0.24690331,0.24690331
1220.00000000,0.24603080,0.24603080
1221.00000000,0.24510216,0.24510216
1222.00000000,0.24411831,0.24411831
1223.00000000,0.24308020,0.24308020
1224.00000000,0.24198886,0.24198886
1225.00000000,0.24084535,0.24084535
1226.00000000,0.23965078,0.23965078
1227.00000000,0.23840634,0.23840634
1228.00000000,0.23711323,0.23711323
1229.00000000,0.23577272,0.23577272
1230.00000000,0.23438613,0.23438613
1231.00000000,0.23295480,0.23295480
1232.00000000,0.23148015,0.23148015
1233.00000000,0.22996361,0.22996361
1234.00000000,0.22840666,0.22840666
1235.00000000,0.22681084,0.22681084
1236.00000000,0.22517770,0.22517770
1237.00000000,0.22350884,0.22350884
1238.00000000,0.22180589,0.22180589
1239.00000000,0.22007052,0.22007052
1240.00000000,0.21830443,0.21830443
1241.00000000,0.21650935,0.21650935
1242.00000000,0.21468702,0.21468702
1243.00000000,0.21283925,0.21283925
1244.00000000,0.21096782,0.21096782
1245.00000000,0.20907458,0.20907458
1246.00000000,0.20716138,0.20716138
1247.00000000,0.20523009,0.20523009
1248.00000000,0.20328259,0.20328259
1249.00000000,0.20132080,0.20132080
1250.00000000,0.19934664,0.19934664
1251.00000000,0.19736203,0.19736203
1252.00000000,0.19536892,0.19536892
1253.00000000,0.19336926,0.19336926
1254.00000000,0.19136500,0.19136500
1255.00000000,0.18935811,0.18935811
1256.00000000,0.18735054,0.18735054
1257.00000000,0.18534427,0.18534427
1258.00000000,0.18334126,0.18334126
1259.00000000,0.18134347,0.18134347
1260.00000000,0.17935285,0.17935285
1261.00000000,0.17737135,0.17737135
1262.00000000,0.17540090,0.17540090
1263.00000000,0.17344345,0.17344345
1264.00000000,0.17150089,0.17150089
1265.00000000,0.16957514,0.16957514
1266.00000000,0.16766808,0.16766808
1267.00000000,0.16578156,0.16578156
1268.00000000,0.16391745,0.16391745
1269.00000000,0.16207757,0.16207757
1270.00000000,0.16026370,0.16026370
1271.00000000,0.15847764,0.15847764
1272.00000000,0.15672112,0.15672112
1273.00000000,0.15499586,0.15499586
1274.00000000,0.15330356,0.15330356
1275.00000000,0.15164587,0.15164587
1276.00000000,0.15002441,0.15002441
1277.00000000,0.14844076,0.14844076
1278.00000000,0.14689649,0.14689649
1279.00000000,0.14539309,0.14539309
1280.00000000,0.14393204,0.14393204
1281.00000000,0.14251477,0.14251477
1282.00000000,0.14114267,0.14114267
1283.00000000,0.13981708,0.13981708
1284.00000000,0.13853929,0.13853929
1285.00000000,0.13731055,0.13731055
1286.00000000,0.13613208,0.13613208
1287.00000000,0.13500501,0.13500501
1288.00000000,0.13393047,0.13393047
1289.00000000,0.13290948,0.13290948
1290.00000000,0.13194306,0.13194306
1291.00000000,0.13103215,0.13103215
1292.00000000,0.13017765,0.13017765
1293.00000000,0.12938038,0.12938038
1294.00000000,0.12864113,0.12864113
1295.00000000,0.12796062,0.12796062
1296.00000000,0.12733951,0.12733951
1297.00000000,0.12677843,0.12677843
1298.00000000,0.12627790,0.12627790
1299.00000000,0.12583843,0.12583843
1300.00000000,0.12546044,0.12546044
1301.00000000,0.12514431,0.12514431
1302.00000000,0.12489034,0.12489034
1303.00000000,0.12469878,0.12469878
1304.00000000,0.12456982,0.12456982
1305.00000000,0.12450359,0.12450359
1306.00000000,0.12450014,0.12450014
1307.00000000,0.12455949,0.12455949
1308.00000000,0.12468157,0.12468157
1309.00000000,0.12486627,0.12486627
1310.00000000,0.12511341,0.12511341
1311.00000000,0.12542273,0.12542273
1312.00000000,0.12579395,0.12579395
1313.00000000,0.12622670,0.12622670
1314.00000000,0.12672054,0.12672054
1315.00000000,0.12727501,0.12727501
1316.00000000,0.12788956,0.12788956
1317.00000000,0.12856358,0.12856358
1318.00000000,0.12929643,0.12929643
1319.00000000,0.13008737,0.13008737
1320.00000000,0.13093563,0.13093563
1321.00000000,0.13184040,0.13184040
1322.00000000,0.13280077,0.13280077
1323.00000000,0.13381582,0.13381582
1324.00000000,0.13488454,0.13488454
1325.00000000,0.13600589,0.13600589
1326.00000000,0.13717878,0.13717878
1327.00000000,0.13840206,0.13840206
1328.00000000,0.13967453,0.13967453
1329.00000000,0.14099494,0.14099494
1330.00000000,0.14236201,0.14236201
1331.00000000,0.14377439,0.14377439
1332.00000000,0.14523070,0.14523070
1333.00000000,0.14672952,0.14672952
1334.00000000,0.14826939,0.14826939
1335.00000000,0.14984879,0.14984879
1336.00000000,0.15146617,0.15146617
1337.00000000,0.15311997,0.15311997
1338.00000000,0.15480856,0.15480856
1339.00000000,0.15653028,0.15653028
1340.00000000,0.15828345,0.15828345
1341.00000000,0.16006636,0.16006636
1342.00000000,0.16187726,0.16187726
1343.00000000,0.16371438,0.16371438
1344.00000000,0.16557592,0.16557592
1345.00000000,0.16746006,0.16746006
1346.00000000,0.16936496,0.16936496
1347.00000000,0.17128876,0.17128876
1348.00000000,0.17322956,0.17322956
1349.00000000,0.17518548,0.17518548
1350.00000000,0.17715459,0.17715459
1351.00000000,0.17913497,0.17913497
1352.00000000,0.18112469,0.18112469
1353.00000000,0.18312179,0.18312179
1354.00000000,0.18512432,0.18512432
1355.00000000,0.18713033,0.18713033
1356.00000000,0.18913785,0.18913785
1357.00000000,0.19114491,0.19114491
1358.00000000,0.19314955,0.19314955
1359.00000000,0.19514982,0.19514982
1360.00000000,0.19714374,0.19714374
1361.00000000,0.19912938,0.19912938
1362.00000000,0.20110478,0.20110478
1363.00000000,0.20306802,0.20306802
1364.00000000,0.20501718,0.20501718
1365.00000000,0.20695034,0.20695034
1366.00000000,0.20886562,0.20886562
1367.00000000,0.21076114,0.21076114
1368.00000000,0.21263505,0.21263505
1369.00000000,0.21448551,0.21448551
1370.00000000,0.21631071,0.21631071
1371.00000000,0.21810887,0.21810887
1372.00000000,0.21987823,0.21987823
1373.00000000,0.22161705,0.22161705
1374.00000000,0.22332364,0.22332364
1375.00000000,0.22499632,0.22499632
1376.00000000,0.22663346,0.22663346
1377.00000000,0.22823345,0.22823345
1378.00000000,0.22979474,0.22979474
1379.00000000,0.23131578,0.23131578
1380.00000000,0.23279510,0.23279510
1381.00000000,0.23423125,0.23423125
1382.00000000,0.23562282,0.23562282
1383.00000000,0.23696845,0.23696845
1384.00000000,0.23826682,0.23826682
1385.00000000,0.23951667,0.23951667
1386.00000000,0.24071676,0.24071676
1387.00000000,0.24186593,0.24186593
1388.00000000,0.24296305,0.24296305
1389.00000000,0.24400705,0.24400705
1390.00000000,0.24499690,0.24499690
1391.00000000,0.24593164,0.24593164
1392.00000000,0.24681035,0.24681035
1393.00000000,0.24763218,0.24763218
1394.00000000,0.24839631,0.24839631
1395.00000000,0.24910201,0.24910201
1396.00000000,0.24974857,0.24974857
1397.00000000,0.25033538,0.25033538
1398.00000000,0.25086184,0.25086184
1399.00000000,0.25132746,0.25132746
1400.00000000,0.25173176,0.25173176
1401.00000000,0.25207437,0.25207437
1402.00000000,0.25235493,0.25235493
1403.00000000,0.25257319,0.25257319
1404.00000000,0.25272891,0.25272891
1405.00000000,0.25282196,0.25282196
1406.00000000,0.25285224,0.25285224
1407.00000000,0.25281972,0.25281972
1408.00000000,0.25272443,0.25272443
1409.00000000,0.25256647,0.25256647
1410.00000000,0.25234599,0.25234599
1411.00000000,0.25206320,0.25206320
1412.00000000,0.25171839,0.25171839
1413.00000000,0.25131189,0.25131189
1414.00000000,0.25084409,0.25084409
1415.00000000,0.25031546,0.25031546
1416.00000000,0.24972652,0.24972652
1417.00000000,0.24907783,0.24907783
1418.00000000,0.24837004,0.24837004
1419.00000000,0.24760383,0.24760383
1420.00000000,0.24677996,0.24677996
1421.00000000,0.24589923,0.24589923
1422.00000000,0.24496251,0.24496251
1423.00000000,0.24397071,0.24397071
1424.00000000,0.24292480,0.24292480
1425.00000000,0.24182580,0.24182580
1426.00000000,0.24067479,0.24067479
1427.00000000,0.23947290,0.23947290
1428.00000000,0.23822131,0.23822131
1429.00000000,0.23692122,0.23692122
1430.00000000,0.23557393,0.23557393
1431.00000000,0.23418075,0.23418075
1432.00000000,0.23274304,0.23274304
1433.00000000,0.23126220,0.23126220
1434.00000000,0.22973969,0.22973969
1435.00000000,0.22817700,0.22817700
1436.00000000,0.22657565,0.22657565
1437.00000000,0.22493721,0.22493721
1438.00000000,0.22326330,0.22326330
1439.00000000,0.22155553,0.22155553
1440.00000000,0.21981559,0.21981559
1441.00000000,0.21804517,0.21804517
1442.00000000,0.21624602,0.21624602
1443.00000000,0.21441988,0.21441988
1444.00000000,0.21256855,0.21256855
1445.00000000,0.21069384,0.21069384
1446.00000000,0.20879759,0.20879759
1447.00000000,0.20688164,0.20688164
1448.00000000,0.20494787,0.20494787
1449.00000000,0.20299818,0.20299818
1450.00000000,0.20103447,0.20103447
1451.00000000,0.19905867,0.19905867
1452.00000000,0.19707270,0.19707270
1453.00000000,0.19507852,0.19507852
1454.00000000,0.19307806,0.19307806
1455.00000000,0.19107330,0.19107330
1456.00000000,0.18906619,0.18906619
1457.00000000,0.18705869,0.18705869
1458.00000000,0.18505277,0.18505277
1459.00000000,0.18305040,0.18305040
1460.00000000,0.18105353,0.18105353
1461.00000000,0.17906411,0.17906411
1462.00000000,0.17708410,0.17708410
1463.00000000,0.17511542,0.17511542
1464.00000000,0.17316001,0.17316001
1465.00000000,0.17121978,0.17121978
1466.00000000,0.16929663,0.16929663
1467.00000000,0.16739244,0.16739244
1468.00000000,0.16550907,0.16550907
1469.00000000,0.16364837,0.16364837
1470.00000000,0.16181216,0.16181216
1471.00000000,0.16000223,0.16000223
1472.00000000,0.15822035,0.15822035
1473.00000000,0.15646827,0.15646827
1474.00000000,0.15474770,0.15474770
1475.00000000,0.15306033,0.15306033
1476.00000000,0.15140781,0.15140781
1477.00000000,0.14979175,0.14979175
1478.00000000,0.14821373,0.14821373
1479.00000000,0.14667531,0.14667531
1480.00000000,0.14517798,0.14517798
1481.00000000,0.14372321,0.14372321
1482.00000000,0.14231242,0.14231242
1483.00000000,0.14094700,0.14094700
1484.00000000,0.13962828,0.13962828
1485.00000000,0.13835754,0.13835754
1486.00000000,0.13713604,0.13713604
1487.00000000,0.13596497,0.13596497
1488.00000000,0.13484548,0.13484548
1489.00000000,0.13377866,0.13377866
1490.00000000,0.13276554,0.13276554
1491.00000000,0.13180714,0.13180714
1492.00000000,0.13090438,0.13090438
1493.00000000,0.13005814,0.13005814
1494.00000000,0.12926926,0.12926926
1495.00000000,0.12853851,0.12853851
1496.00000000,0.12786660,0.12786660
1497.00000000,0.12725419,0.12725419
1498.00000000,0.12670187,0.12670187
1499.00000000,0.12621020,0.12621020
1500.00000000,0.12577964,0.12577964
1501.00000000,0.12541063,0.12541063
1502.00000000,0.12510351,0.12510351
1503.00000000,0.12485860,0.12485860
1504.00000000,0.12467614,0.12467614
1505.00000000,0.12455629,0.12455629
1506.00000000,0.12449918,0.12449918
1507.00000000,0.12450487,0.12450487
1508.00000000,0.12457335,0.12457335
1509.00000000,0.12470454,0.12470454
1510.00000000,0.12489833,0.12489833
1511.00000000,0.12515453,0.12515453
1512.00000000,0.12547287,0.12547287
1513.00000000,0.12585306,0.12585306
1514.00000000,0.12629472,0.12629472
1515.00000000,0.12679741,0.12679741
1516.00000000,0.12736065,0.12736065
1517.00000000,0.12798389,0.12798389
1518.00000000,0.12866651,0.12866651
1519.00000000,0.12940784,0.12940784
1520.00000000,0.13020717,0.13020717
1521.00000000,0.13106370,0.13106370
1522.00000000,0.13197661,0.13197661
1523.00000000,0.13294499,0.13294499
1524.00000000,0.13396790,0.13396790
1525.00000000,0.13504435,0.13504435
1526.00000000,0.13617326,0.13617326
1527.00000000,0.13735355,0.13735355
1528.00000000,0.13858406,0.13858406
1529.00000000,0.13986358,0.13986358
1530.00000000,0.14119085,0.14119085
1531.00000000,0.14256459,0.14256459
1532.00000000,0.14398345,0.14398345
1533.00000000,0.14544603,0.14544603
1534.00000000,0.14695091,0.14695091
1535.00000000,0.14849662,0.14849662
1536.00000000,0.15008164,0.15008164
1537.00000000,0.15170442,0.15170442
1538.00000000,0.15336338,0.15336338
1539.00000000,0.15505689,0.15505689
1540.00000000,0.15678329,0.15678329
1541.00000000,0.15854089,0.15854089
1542.00000000,0.16032798,0.16032798
1543.00000000,0.16214280,0.16214280
1544.00000000,0.16398358,0.16398358
1545.00000000,0.16584853,0.16584853
1546.00000000,0.16773580,0.16773580
1547.00000000,0.16964357,0.16964357
1548.00000000,0.17156995,0.17156995
1549.00000000,0.17351307,0.17351307
1550.00000000,0.17547102,0.17547102
1551.00000000,0.17744189,0.17744189
1552.00000000,0.17942376,0.17942376
1553.00000000,0.18141467,0.18141467
1554.00000000,0.18341268,0.18341268
1555.00000000,0.18541584,0.18541584
1556.00000000,0.18742219,0.18742219
1557.00000000,0.18942976,0.18942976
1558.00000000,0.19143660,0.19143660
1559.00000000,0.19344072,0.19344072
1560.00000000,0.19544019,0.19544019
1561.00000000,0.19743303,0.19743303
1562.00000000,0.19941730,0.19941730
1563.00000000,0.20139105,0.20139105
1564.00000000,0.20335237,0.20335237
1565.00000000,0.20529931,0.20529931
1566.00000000,0.20722999,0.20722999
1567.00000000,0.20914252,0.20914252
1568.00000000,0.21103501,0.21103501
1569.00000000,0.21290562,0.21290562
1570.00000000,0.21475252,0.21475252
1571.00000000,0.21657390,0.21657390
1572.00000000,0.21836798,0.21836798
1573.00000000,0.22013300,0.22013300
1574.00000000,0.22186724,0.22186724
1575.00000000,0.22356900,0.22356900
1576.00000000,0.22523662,0.22523662
1577.00000000,0.22686845,0.22686845
1578.00000000,0.22846291,0.22846291
1579.00000000,0.23001844,0.23001844
1580.00000000,0.23153351,0.23153351
1581.00000000,0.23300665,0.23300665
1582.00000000,0.23443640,0.23443640
1583.00000000,0.23582137,0.23582137
1584.00000000,0.23716021,0.23716021
1585.00000000,0.23845160,0.23845160
1586.00000000,0.23969429,0.23969429
1587.00000000,0.24088705,0.24088705
1588.00000000,0.24202872,0.24202872
1589.00000000,0.24311818,0.24311818
1590.00000000,0.24415437,0.24415437
1591.00000000,0.24513626,0.24513626
1592.00000000,0.24606291,0.24606291
1593.00000000,0.24693341,0.24693341
1594.00000000,0.24774689,0.24774689
1595.00000000,0.24850257,0.24850257
1596.00000000,0.24919971,0.24919971
1597.00000000,0.24983762,0.24983762
1598.00000000,0.25041569,0.25041569
1599.00000000,0.25093334,0.25093334
1600.00000000,0.25139006,0.25139006
1601.00000000,0.25178542,0.25178542
1602.00000000,0.25211903,0.25211903
1603.00000000,0.25239055,0.25239055
1604.00000000,0.25259972,0.25259972
1605.00000000,0.25274634,0.25274634
1606.00000000,0.25283027,0.25283027
1607.00000000,0.25285142,0.25285142
1608.00000000,0.25280976,0.25280976
1609.00000000,0.25270536,0.25270536
1610.00000000,0.25253829,0.25253829
1611.00000000,0.25230874,0.25230874
1612.00000000,0.25201691,0.25201691
1613.00000000,0.25166311,0.25166311
1614.00000000,0.25124767,0.25124767
1615.00000000,0.25077100,0.25077100
1616.00000000,0.25023356,0.25023356
1617.00000000,0.24963589,0.24963589
1618.00000000,0.24897857,0.24897857
1619.00000000,0.24826224,0.24826224
1620.00000000,0.24748760,0.24748760
1621.00000000,0.24665541,0.24665541
1622.00000000,0.24576649,0.24576649
1623.00000000,0.24482170,0.24482170
1624.00000000,0.24382196,0.24382196
1625.00000000,0.24276827,0.24276827
1626.00000000,0.24166164,0.24166164
1627.00000000,0.24050316,0.24050316
1628.00000000,0.23929397,0.23929397
1629.00000000,0.23803525,0.23803525
1630.00000000,0.23672822,0.23672822
1631.00000000,0.23537417,0.23537417
1632.00000000,0.23397443,0.23397443
1633.00000000,0.23253036,0.23253036
1634.00000000,0.23104337,0.23104337
1635.00000000,0.22951493,0.22951493
1636.00000000,0.22794652,0.22794652
1637.00000000,0.22633968,0.22633968
1638.00000000,0.22469598,0.22469598
1639.00000000,0.22301704,0.22301704
1640.00000000,0.22130449,0.22130449
1641.00000000,0.21956001,0.21956001
1642.00000000,0.21778531,0.21778531
1643.00000000,0.21598212,0.21598212
1644.00000000,0.21415221,0.21415221
1645.00000000,0.21229737,0.21229737
1646.00000000,0.21041941,0.21041941
1647.00000000,0.20852017,0.20852017
1648.00000000,0.20660152,0.20660152
1649.00000000,0.20466532,0.20466532
1650.00000000,0.20271347,0.20271347
1651.00000000,0.20074788,0.20074788
1652.00000000,0.19877048,0.19877048
1653.00000000,0.19678320,0.19678320
1654.00000000,0.19478798,0.19478798
1655.00000000,0.19278678,0.19278678
1656.00000000,0.19078155,0.19078155
1657.00000000,0.18877426,0.18877426
1658.00000000,0.18676687,0.18676687
1659.00000000,0.18476135,0.18476135
1660.00000000,0.18275965,0.18275965
1661.00000000,0.18076374,0.18076374
1662.00000000,0.17877557,0.17877557
1663.00000000,0.17679709,0.17679709
1664.00000000,0.17483022,0.17483022
1665.00000000,0.17287690,0.17287690
1666.00000000,0.17093904,0.17093904
1667.00000000,0.16901853,0.16901853
1668.00000000,0.16711725,0.16711725
1669.00000000,0.16523706,0.16523706
1670.00000000,0.16337981,0.16337981
1671.00000000,0.16154731,0.16154731
1672.00000000,0.15974134,0.15974134
1673.00000000,0.15796369,0.15796369
1674.00000000,0.15621609,0.15621609
1675.00000000,0.15450025,0.15450025
1676.00000000,0.15281784,0.15281784
1677.00000000,0.15117052,0.15117052
1678.00000000,0.14955989,0.14955989
1679.00000000,0.14798754,0.14798754
1680.00000000,0.14645500,0.14645500
1681.00000000,0.14496377,0.14496377
1682.00000000,0.14351530,0.14351530
1683.00000000,0.14211103,0.14211103
1684.00000000,0.14075231,0.14075231
1685.00000000,0.13944049,0.13944049
1686.00000000,0.13817684,0.13817684
1687.00000000,0.13696260,0.13696260
1688.00000000,0.13579896,0.13579896
1689.00000000,0.13468706,0.13468706
1690.00000000,0.13362798,0.13362798
1691.00000000,0.13262276,0.13262276
1692.00000000,0.13167239,0.13167239
1693.00000000,0.13077780,0.13077780
1694.00000000,0.12993985,0.12993985
1695.00000000,0.12915938,0.12915938
1696.00000000,0.12843714,0.12843714
1697.00000000,0.12777384,0.12777384
1698.00000000,0.12717013,0.12717013
1699.00000000,0.12662660,0.12662660
1700.00000000,0.12614378,0.12614378
1701.00000000,0.12572215,0.12572215
1702.00000000,0.12536212,0.12536212
1703.00000000,0.12506403,0.12506403
1704.00000000,0.12482819,0.12482819
1705.00000000,0.12465482,0.12465482
1706.00000000,0.12454409,0.12454409
1707.00000000,0.12449611,0.12449611
1708.00000000,0.12451093,0.12451093
1709.00000000,0.12458853,0.12458853
1710.00000000,0.12472884,0.12472884
1711.00000000,0.12493171,0.12493171
1712.00000000,0.12519696,0.12519696
1713.00000000,0.12552432,0.12552432
1714.00000000,0.12591347,0.12591347
1715.00000000,0.12636403,0.12636403
1716.00000000,0.12687556,0.12687556
1717.00000000,0.12744756,0.12744756
1718.00000000,0.12807947,0.12807947
1719.00000000,0.12877067,0.12877067
1720.00000000,0.12952048,0.12952048
1721.00000000,0.13032818,0.13032818
1722.00000000,0.13119296,0.13119296
1723.00000000,0.13211399,0.13211399
1724.00000000,0.13309037,0.13309037
1725.00000000,0.13412113,0.13412113
1726.00000000,0.13520526,0.13520526
1727.00000000,0.13634172,0.13634172
1728.00000000,0.13752939,0.13752939
1729.00000000,0.13876709,0.13876709
1730.00000000,0.14005363,0.14005363
1731.00000000,0.14138775,0.14138775
1732.00000000,0.14276813,0.14276813
1733.00000000,0.14419343,0.14419343
1734.00000000,0.14566226,0.14566226
1735.00000000,0.14717317,0.14717317
1736.00000000,0.14872469,0.14872469
1737.00000000,0.15031530,0.15031530
1738.00000000,0.15194344,0.15194344
1739.00000000,0.15360752,0.15360752
1740.00000000,0.15530591,0.15530591
1741.00000000,0.15703695,0.15703695
1742.00000000,0.15879895,0.15879895
1743.00000000,0.16059018,0.16059018
1744.00000000,0.16240889,0.16240889
1745.00000000,0.16425330,0.16425330
1746.00000000,0.16612161,0.16612161
1747.00000000,0.16801198,0.16801198
1748.00000000,0.16992256,0.16992256
1749.00000000,0.17185150,0.17185150
1750.00000000,0.17379689,0.17379689
1751.00000000,0.17575684,0.17575684
1752.00000000,0.17772943,0.17772943
1753.00000000,0.17971273,0.17971273
1754.00000000,0.18170480,0.18170480
1755.00000000,0.18370368,0.18370368
1756.00000000,0.18570743,0.18570743
1757.00000000,0.18771408,0.18771408
1758.00000000,0.18972166,0.18972166
1759.00000000,0.19172822,0.19172822
1760.00000000,0.19373180,0.19373180
1761.00000000,0.19573042,0.19573042
1762.00000000,0.19772213,0.19772213
1763.00000000,0.19970499,0.19970499
1764.00000000,0.20167706,0.20167706
1765.00000000,0.20363640,0.20363640
1766.00000000,0.20558110,0.20558110
1767.00000000,0.20750926,0.20750926
1768.00000000,0.20941898,0.20941898
1769.00000000,0.21130841,0.21130841
1770.00000000,0.21317569,0.21317569
1771.00000000,0.21501899,0.21501899
1772.00000000,0.21683651,0.21683651
1773.00000000,0.21862647,0.21862647
1774.00000000,0.22038713,0.22038713
1775.00000000,0.22211675,0.22211675
1776.00000000,0.22381364,0.22381364
1777.00000000,0.22547616,0.22547616
1778.00000000,0.22710266,0.22710266
1779.00000000,0.22869155,0.22869155
1780.00000000,0.23024129,0.23024129
1781.00000000,0.23175036,0.23175036
1782.00000000,0.23321727,0.23321727
1783.00000000,0.23464060,0.23464060
1784.00000000,0.23601894,0.23601894
1785.00000000,0.23735096,0.23735096
1786.00000000,0.23863535,0.23863535
1787.00000000,0.23987085,0.23987085
1788.00000000,0.24105626,0.24105626
1789.00000000,0.24219040,0.24219040
1790.00000000,0.24327218,0.24327218
1791.00000000,0.24430054,0.24430054
1792.00000000,0.24527446,0.24527446
1793.00000000,0.24619300,0.24619300
1794.00000000,0.24705525,0.24705525
1795.00000000,0.24786038,0.24786038
1796.00000000,0.24860760,0.24860760
1797.00000000,0.24929616,0.24929616
1798.00000000,0.24992541,0.24992541
1799.00000000,0.25049472,0.25049472
1800.00000000,0.25100354,0.25100354
1801.00000000,0.25145137,0.25145137
1802.00000000,0.25183778,0.25183778
1803.00000000,0.25216237,0.25216237
1804.00000000,0.25242484,0.25242484
1805.00000000,0.25262493,0.25262493
1806.00000000,0.25276244,0.25276244
1807.00000000,0.25283724,0.25283724
1808.00000000,0.25284926,0.25284926
1809.00000000,0.25279848,0.25279848
1810.00000000,0.25268495,0.25268495
1811.00000000,0.25250879,0.25250879
1812.00000000,0.25227017,0.25227017
1813.00000000,0.25196931,0.25196931
1814.00000000,0.25160652,0.25160652
1815.00000000,0.25118215,0.25118215
1816.00000000,0.25069661,0.25069661
1817.00000000,0.25015039,0.25015039
1818.00000000,0.24954401,0.24954401
1819.00000000,0.24887806,0.24887806
1820.00000000,0.24815321,0.24815321
1821.00000000,0.24737015,0.24737015
1822.00000000,0.24652966,0.24652966
1823.00000000,0.24563256,0.24563256
1824.00000000,0.24467972,0.24467972
1825.00000000,0.24367208,0.24367208
1826.00000000,0.24261062,0.24261062
1827.00000000,0.24149639,0.24149639
1828.00000000,0.24033046,0.24033046
1829.00000000,0.23911399,0.23911399
1830.00000000,0.23784817,0.23784817
1831.00000000,0.23653422,0.23653422
1832.00000000,0.23517345,0.23517345
1833.00000000,0.23376717,0.23376717
1834.00000000,0.23231677,0.23231677
1835.00000000,0.23082367,0.23082367
1836.00000000,0.22928931,0.22928931
1837.00000000,0.22771522,0.22771522
1838.00000000,0.22610292,0.22610292
1839.00000000,0.22445400,0.22445400
1840.00000000,0.22277007,0.22277007
1841.00000000,0.22105277,0.22105277
1842.00000000,0.21930379,0.21930379
1843.00000000,0.21752484,0.21752484
1844.00000000,0.21571766,0.21571766
1845.00000000,0.21388401,0.21388401
1846.00000000,0.21202569,0.21202569
1847.00000000,0.21014453,0.21014453
1848.00000000,0.20824235,0.20824235
1849.00000000,0.20632103,0.20632103
1850.00000000,0.20438243,0.20438243
1851.00000000,0.20242847,0.20242847
1852.00000000,0.20046104,0.20046104
1853.00000000,0.19848208,0.19848208
1854.00000000,0.19649353,0.19649353
1855.00000000,0.19449732,0.19449732
1856.00000000,0.19249541,0.19249541
1857.00000000,0.19048976,0.19048976
1858.00000000,0.18848233,0.18848233
1859.00000000,0.18647509,0.18647509
1860.00000000,0.18447000,0.18447000
1861.00000000,0.18246903,0.18246903
1862.00000000,0.18047412,0.18047412
1863.00000000,0.17848724,0.17848724
1864.00000000,0.17651032,0.17651032
1865.00000000,0.17454531,0.17454531
1866.00000000,0.17259412,0.17259412
1867.00000000,0.17065866,0.17065866
1868.00000000,0.16874083,0.16874083
1869.00000000,0.16684250,0.16684250
1870.00000000,0.16496554,0.16496554
1871.00000000,0.16311177,0.16311177
1872.00000000,0.16128302,0.16128302
1873.00000000,0.15948106,0.15948106
1874.00000000,0.15770767,0.15770767
1875.00000000,0.15596458,0.15596458
1876.00000000,0.15425350,0.15425350
1877.00000000,0.15257609,0.15257609
1878.00000000,0.15093400,0.15093400
1879.00000000,0.14932885,0.14932885
1880.00000000,0.14776219,0.14776219
1881.00000000,0.14623556,0.14623556
1882.00000000,0.14475046,0.14475046
1883.00000000,0.14330833,0.14330833
1884.00000000,0.14191060,0.14191060
1885.00000000,0.14055862,0.14055862
1886.00000000,0.13925372,0.13925372
1887.00000000,0.13799718,0.13799718
1888.00000000,0.13679023,0.13679023
1889.00000000,0.13563404,0.13563404
1890.00000000,0.13452975,0.13452975
1891.00000000,0.13347844,0.13347844
1892.00000000,0.13248114,0.13248114
1893.00000000,0.13153883,0.13153883
1894.00000000,0.13065242,0.13065242
1895.00000000,0.12982278,0.12982278
1896.00000000,0.12905072,0.12905072
1897.00000000,0.12833701,0.12833701
1898.00000000,0.12768234,0.12768234
1899.00000000,0.12708734,0.12708734
1900.00000000,0.12655261,0.12655261
