nu_cm1,R_obs,R_model_best,weight
1438.63600000,0.15867691,0.15175639,1.00000000
1439.11800000,0.15869751,0.15180471,1.00000000
1439.60000000,0.15865429,0.15185351,1.00000000
1440.08300000,0.15845779,0.15190289,1.00000000
1440.56500000,0.15830116,0.15195265,1.00000000
1441.04700000,0.15813563,0.15200288,1.00000000
1441.52900000,0.15806814,0.15205359,1.00000000
1442.01100000,0.15797892,0.15210477,1.00000000
1442.49300000,0.15783776,0.15215644,1.00000000
1442.97500000,0.15786618,0.15220857,1.00000000
1443.45700000,0.15784154,0.15226119,1.00000000
1443.93900000,0.15758209,0.15231427,1.00000000
1444.42200000,0.15754769,0.15236795,1.00000000
1444.90400000,0.15756482,0.15242199,1.00000000
1445.38600000,0.15741978,0.15247650,1.00000000
1445.86800000,0.15694023,0.15253149,1.00000000
1446.35000000,0.15703244,0.15258695,1.00000000
1446.83200000,0.15687523,0.15264288,1.00000000
1447.31400000,0.15664450,0.15269929,1.00000000
1447.79600000,0.15641471,0.15275617,1.00000000
1448.27900000,0.15629493,0.15281364,1.00000000
1448.76000000,0.15615757,0.15287134,1.00000000
1449.24300000,0.15586401,0.15292976,1.00000000
1449.72500000,0.15586140,0.15298853,1.00000000
1450.20700000,0.15577342,0.15304777,1.00000000
1450.68900000,0.15566228,0.15310748,1.00000000
1451.17100000,0.15547075,0.15316766,1.00000000
1451.65300000,0.15524740,0.15322831,1.00000000
1452.13500000,0.15533613,0.15328943,1.00000000
1452.61700000,0.15518568,0.15335101,1.00000000
1453.10000000,0.15526079,0.15341320,1.00000000
1453.58200000,0.15505066,0.15347573,1.00000000
1454.06400000,0.15511218,0.15353872,1.00000000
1454.54600000,0.15492548,0.15360219,1.00000000
1455.02800000,0.15469088,0.15366612,1.00000000
1455.51000000,0.15451342,0.15373051,1.00000000
1455.99200000,0.15416796,0.15379538,1.00000000
1456.47400000,0.15388745,0.15386070,1.00000000
1456.95700000,0.15345722,0.15392664,1.00000000
1457.43900000,0.15298181,0.15399290,1.00000000
1457.92100000,0.15270976,0.15405962,1.00000000
1458.40300000,0.15223249,0.15412681,1.00000000
1458.88500000,0.15204689,0.15419447,1.00000000
1459.36700000,0.15177184,0.15426258,1.00000000
1459.84900000,0.15188480,0.15433116,1.00000000
1460.33100000,0.15194678,0.15440020,1.00000000
1460.81300000,0.15172802,0.15446971,1.00000000
1461.29600000,0.15192916,0.15453982,1.00000000
1461.77800000,0.15199107,0.15461025,1.00000000
1462.26000000,0.15196861,0.15468114,1.00000000
1462.74200000,0.15192433,0.15475249,1.00000000
1463.22400000,0.15185968,0.15482429,1.00000000
1463.70600000,0.15165660,0.15489656,1.00000000
1464.18800000,0.15132046,0.15496929,1.00000000
1464.67000000,0.15106189,0.15504247,1.00000000
1465.15300000,0.15126560,0.15511627,1.00000000
1465.63500000,0.15102231,0.15519037,1.00000000
1466.11700000,0.15070198,0.15526492,1.00000000
1466.59900000,0.15087163,0.15533994,1.00000000
1467.08100000,0.15045926,0.15541540,1.00000000
1467.56300000,0.15052655,0.15549133,1.00000000
1468.04500000,0.15064460,0.15556771,1.00000000
1468.52700000,0.15039636,0.15564454,1.00000000
1469.01000000,0.15026003,0.15572198,1.00000000
1469.49200000,0.15034378,0.15579972,1.00000000
1469.97400000,0.15039102,0.15587791,1.00000000
1470.45600000,0.15025351,0.15595656,1.00000000
1470.93800000,0.15019008,0.15603565,1.00000000
1471.42000000,0.15016561,0.15611520,1.00000000
1471.90200000,0.14977210,0.15619519,1.00000000
1472.38400000,0.14967807,0.15627563,1.00000000
1472.86600000,0.14928902,0.15635653,1.00000000
1473.34900000,0.14929176,0.15643804,1.00000000
1473.83100000,0.14919580,0.15651983,1.00000000
1474.31300000,0.14912236,0.15660206,1.00000000
1474.79500000,0.14888591,0.15668475,1.00000000
1475.27700000,0.14852516,0.15676788,1.00000000
1475.75900000,0.14859247,0.15685145,1.00000000
1476.24100000,0.14849125,0.15693547,1.00000000
1476.72300000,0.14847428,0.15701993,1.00000000
1477.20600000,0.14839751,0.15710502,1.00000000
1477.68800000,0.14821564,0.15719037,1.00000000
1478.17000000,0.14837111,0.15727616,1.00000000
1478.65200000,0.14829047,0.15736239,1.00000000
1479.13400000,0.14823235,0.15744907,1.00000000
1479.61600000,0.14807205,0.15753618,1.00000000
1480.09800000,0.14810971,0.15762373,1.00000000
1480.58000000,0.14816499,0.15771173,1.00000000
1481.06200000,0.14826858,0.15780016,1.00000000
1481.54400000,0.14801829,0.15788903,1.00000000
1482.02700000,0.14804629,0.15797852,1.00000000
1482.50900000,0.14799177,0.15806826,1.00000000
1482.99100000,0.14798079,0.15815844,1.00000000
1483.47300000,0.14804326,0.15824905,1.00000000
1483.95500000,0.14796112,0.15834009,1.00000000
1484.43700000,0.14785923,0.15843157,1.00000000
1484.91900000,0.14795879,0.15852349,1.00000000
1485.40100000,0.14795343,0.15861583,1.00000000
1485.88400000,0.14809030,0.15870880,1.00000000
1486.36600000,0.14800696,0.15880200,1.00000000
1486.84800000,0.14788521,0.15889564,1.00000000
1487.33000000,0.14799684,0.15898970,1.00000000
1487.81200000,0.14791540,0.15908420,1.00000000
1488.29400000,0.14781043,0.15917912,1.00000000
1488.77600000,0.14799155,0.15927446,1.00000000
1489.25800000,0.14780936,0.15937024,1.00000000
1489.74000000,0.14795065,0.15946643,1.00000000
1490.22300000,0.14773907,0.15956326,1.00000000
1490.70500000,0.14811318,0.15966030,1.00000000
1491.18700000,0.14774549,0.15975777,1.00000000
1491.66900000,0.14794689,0.15985567,1.00000000
1492.15100000,0.14817940,0.15995398,1.00000000
1492.63300000,0.14831959,0.16005271,1.00000000
1493.11500000,0.14818259,0.16015187,1.00000000
1493.59700000,0.14847644,0.16025144,1.00000000
1494.08000000,0.14846259,0.16035164,1.00000000
1494.56200000,0.14857539,0.16045204,1.00000000
1495.04400000,0.14863518,0.16055287,1.00000000
1495.52600000,0.14884294,0.16065411,1.00000000
1496.00800000,0.14884965,0.16075577,1.00000000
1496.49000000,0.14912726,0.16085784,1.00000000
1496.97200000,0.14930128,0.16096032,1.00000000
1497.45400000,0.14940363,0.16106321,1.00000000
1497.93700000,0.14953435,0.16116673,1.00000000
1498.41900000,0.14961776,0.16127045,1.00000000
1498.90100000,0.14999029,0.16137458,1.00000000
1499.38300000,0.15002542,0.16147912,1.00000000
1499.86500000,0.15013382,0.16158406,1.00000000
1500.34700000,0.15041082,0.16168941,1.00000000
1500.82900000,0.15046916,0.16179517,1.00000000
1501.31100000,0.15049146,0.16190134,1.00000000
1501.79300000,0.15049338,0.16200791,1.00000000
1502.27600000,0.15078494,0.16211510,1.00000000
1502.75800000,0.15105636,0.16222248,1.00000000
1503.24000000,0.15093721,0.16233025,1.00000000
1503.72200000,0.15102501,0.16243843,1.00000000
1504.20400000,0.15125691,0.16254701,1.00000000
1504.68600000,0.15138022,0.16265599,1.00000000
1505.16800000,0.15159095,0.16276536,1.00000000
1505.65000000,0.15196782,0.16287514,1.00000000
1506.13300000,0.15219759,0.16298554,1.00000000
1506.61500000,0.15250160,0.16309610,1.00000000
1507.09700000,0.15303294,0.16320706,1.00000000
1507.57900000,0.15340651,0.16331842,1.00000000
1508.06100000,0.15345986,0.16343016,1.00000000
1508.54300000,0.15379242,0.16354230,1.00000000
1509.02500000,0.15371620,0.16365483,1.00000000
1509.50700000,0.15358121,0.16376775,1.00000000
1509.99000000,0.15362116,0.16388130,1.00000000
1510.47100000,0.15370726,0.16399476,1.00000000
1510.95400000,0.15382567,0.16410908,1.00000000
1511.43600000,0.15367551,0.16422355,1.00000000
1511.91800000,0.15399921,0.16433840,1.00000000
1512.40000000,0.15403522,0.16445364,1.00000000
1512.88200000,0.15417230,0.16456926,1.00000000
1513.36400000,0.15415774,0.16468526,1.00000000
1513.84600000,0.15399547,0.16480165,1.00000000
1514.32800000,0.15436478,0.16491841,1.00000000
1514.81100000,0.15419845,0.16503580,1.00000000
1515.29300000,0.15446783,0.16515332,1.00000000
1515.77500000,0.15454820,0.16527122,1.00000000
1516.25700000,0.15456113,0.16538949,1.00000000
1516.73900000,0.15493177,0.16550814,1.00000000
1517.22100000,0.15492244,0.16562717,1.00000000
1517.70300000,0.15491303,0.16574656,1.00000000
1518.18500000,0.15534367,0.16586633,1.00000000
1518.66700000,0.15546103,0.16598647,1.00000000
1519.15000000,0.15569151,0.16610723,1.00000000
1519.63200000,0.15592578,0.16622811,1.00000000
1520.11400000,0.15606119,0.16634935,1.00000000
1520.59600000,0.15629604,0.16647096,1.00000000
1521.07800000,0.15663243,0.16659294,1.00000000
1521.56000000,0.15683244,0.16671528,1.00000000
1522.04200000,0.15710819,0.16683799,1.00000000
1522.52400000,0.15727593,0.16696105,1.00000000
1523.00700000,0.15745887,0.16708474,1.00000000
1523.48900000,0.15732711,0.16720852,1.00000000
1523.97100000,0.15745167,0.16733267,1.00000000
1524.45300000,0.15735294,0.16745718,1.00000000
1524.93500000,0.15722351,0.16758204,1.00000000
1525.41700000,0.15712466,0.16770725,1.00000000
1525.89900000,0.15707747,0.16783283,1.00000000
1526.38100000,0.15698603,0.16795875,1.00000000
1526.86400000,0.15687223,0.16808529,1.00000000
1527.34600000,0.15672342,0.16821192,1.00000000
1527.82800000,0.15700731,0.16833890,1.00000000
1528.31000000,0.15692712,0.16846623,1.00000000
1528.79200000,0.15698249,0.16859390,1.00000000
1529.27400000,0.15716353,0.16872192,1.00000000
1529.75600000,0.15732270,0.16885029,1.00000000
1530.23800000,0.15756715,0.16897900,1.00000000
1530.72000000,0.15758821,0.16910805,1.00000000
1531.20300000,0.15764483,0.16923772,1.00000000
1531.68500000,0.15759290,0.16936746,1.00000000
1532.16700000,0.15821060,0.16949753,1.00000000
1532.64900000,0.15847553,0.16962795,1.00000000
1533.13100000,0.15844613,0.16975870,1.00000000
1533.61300000,0.15881768,0.16988979,1.00000000
1534.09500000,0.15892158,0.17002121,1.00000000
1534.57700000,0.15911269,0.17015297,1.00000000
1535.06000000,0.15923166,0.17028533,1.00000000
1535.54200000,0.15929492,0.17041775,1.00000000
1536.02400000,0.15954646,0.17055050,1.00000000
1536.50600000,0.15951828,0.17068358,1.00000000
1536.98800000,0.15949652,0.17081699,1.00000000
1537.47000000,0.15951947,0.17095072,1.00000000
1537.95200000,0.15988130,0.17108478,1.00000000
1538.43400000,0.15984981,0.17121917,1.00000000
1538.91700000,0.16011780,0.17135415,1.00000000
1539.39800000,0.16023966,0.17148890,1.00000000
1539.88100000,0.16031622,0.17162452,1.00000000
1540.36300000,0.16020393,0.17176019,1.00000000
1540.84500000,0.16031482,0.17189617,1.00000000
1541.32700000,0.16039594,0.17203247,1.00000000
1541.80900000,0.16035359,0.17216909,1.00000000
1542.29100000,0.16015263,0.17230602,1.00000000
1542.77300000,0.16026068,0.17244326,1.00000000
1543.25500000,0.16029566,0.17258081,1.00000000
1543.73800000,0.16009911,0.17271896,1.00000000
1544.22000000,0.16035941,0.17285713,1.00000000
1544.70200000,0.16044003,0.17299561,1.00000000
1545.18400000,0.16029065,0.17313440,1.00000000
1545.66600000,0.16037443,0.17327349,1.00000000
1546.14800000,0.16036330,0.17341289,1.00000000
1546.63000000,0.16038211,0.17355258,1.00000000
1547.11200000,0.16040110,0.17369258,1.00000000
1547.59400000,0.16022060,0.17383288,1.00000000
1548.07700000,0.16028853,0.17397377,1.00000000
1548.55900000,0.16018857,0.17411466,1.00000000
1549.04100000,0.16035401,0.17425585,1.00000000
1549.52300000,0.16029416,0.17439733,1.00000000
1550.00500000,0.16025087,0.17453911,1.00000000
1550.48700000,0.16013056,0.17468118,1.00000000
1550.96900000,0.16011419,0.17482354,1.00000000
1551.45100000,0.15994372,0.17496618,1.00000000
1551.93400000,0.16009048,0.17510942,1.00000000
1552.41600000,0.15997679,0.17525264,1.00000000
1552.89800000,0.16004243,0.17539615,1.00000000
1553.38000000,0.16010615,0.17553994,1.00000000
1553.86200000,0.16010669,0.17568401,1.00000000
1554.34400000,0.16017407,0.17582836,1.00000000
1554.82600000,0.16023920,0.17597300,1.00000000
1555.30800000,0.16025697,0.17611791,1.00000000
1555.79100000,0.16031862,0.17626340,1.00000000
1556.27300000,0.16039754,0.17640887,1.00000000
1556.75500000,0.16028591,0.17655460,1.00000000
1557.23700000,0.16030144,0.17670062,1.00000000
1557.71900000,0.16018767,0.17684690,1.00000000
1558.20100000,0.16026144,0.17699345,1.00000000
1558.68300000,0.16005987,0.17714027,1.00000000
1559.16500000,0.15988330,0.17728736,1.00000000
1559.64700000,0.16003640,0.17743471,1.00000000
1560.13000000,0.16008261,0.17758264,1.00000000
1560.61200000,0.16038532,0.17773052,1.00000000
1561.09400000,0.16050706,0.17787866,1.00000000
1561.57600000,0.16074435,0.17802707,1.00000000
1562.05800000,0.16079098,0.17817573,1.00000000
1562.54000000,0.16093263,0.17832465,1.00000000
1563.02200000,0.16123640,0.17847382,1.00000000
1563.50400000,0.16147797,0.17862325,1.00000000
1563.98700000,0.16127430,0.17877324,1.00000000
1564.46900000,0.16151712,0.17892317,1.00000000
1564.95100000,0.16171588,0.17907335,1.00000000
1565.43300000,0.16156612,0.17922379,1.00000000
1565.91500000,0.16202344,0.17937446,1.00000000
1566.39700000,0.16200404,0.17952539,1.00000000
1566.87900000,0.16234854,0.17967655,1.00000000
1567.36100000,0.16254727,0.17982797,1.00000000
1567.84400000,0.16263971,0.17997993,1.00000000
1568.32500000,0.16278008,0.18013151,1.00000000
1568.80800000,0.16309159,0.18028395,1.00000000
1569.29000000,0.16332791,0.18043632,1.00000000
1569.77200000,0.16345159,0.18058892,1.00000000
1570.25400000,0.16376754,0.18074176,1.00000000
1570.73600000,0.16399901,0.18089482,1.00000000
1571.21800000,0.16435345,0.18104812,1.00000000
1571.70000000,0.16453831,0.18120165,1.00000000
1572.18200000,0.16473266,0.18135540,1.00000000
1572.66500000,0.16511394,0.18150971,1.00000000
1573.14700000,0.16502352,0.18166391,1.00000000
1573.62900000,0.16533857,0.18181834,1.00000000
1574.11100000,0.16549637,0.18197299,1.00000000
1574.59300000,0.16569153,0.18212786,1.00000000
1575.07500000,0.16585711,0.18228295,1.00000000
1575.55700000,0.16619064,0.18243826,1.00000000
1576.03900000,0.16640616,0.18259378,1.00000000
1576.52100000,0.16690461,0.18274952,1.00000000
1577.00400000,0.16730938,0.18290579,1.00000000
1577.48600000,0.16732850,0.18306196,1.00000000
1577.96800000,0.16780267,0.18321833,1.00000000
1578.45000000,0.16786705,0.18337490,1.00000000
1578.93200000,0.16814306,0.18353169,1.00000000
1579.41400000,0.16832054,0.18368868,1.00000000
1579.89600000,0.16836686,0.18384587,1.00000000
1580.37800000,0.16875087,0.18400326,1.00000000
1580.86100000,0.16873312,0.18416118,1.00000000
1581.34300000,0.16881933,0.18431898,1.00000000
1581.82500000,0.16902684,0.18447697,1.00000000
1582.30700000,0.16914942,0.18463515,1.00000000
1582.78900000,0.16949578,0.18479353,1.00000000
1583.27100000,0.16961735,0.18495210,1.00000000
1583.75300000,0.16976487,0.18511086,1.00000000
1584.23500000,0.16995113,0.18526982,1.00000000
1584.71800000,0.17023314,0.18542928,1.00000000
1585.20000000,0.17033806,0.18558861,1.00000000
1585.68200000,0.17067025,0.18574812,1.00000000
1586.16400000,0.17075015,0.18590781,1.00000000
1586.64600000,0.17112198,0.18606768,1.00000000
1587.12800000,0.17132497,0.18622773,1.00000000
1587.61000000,0.17145909,0.18638796,1.00000000
1588.09200000,0.17159778,0.18654837,1.00000000
1588.57400000,0.17175952,0.18670895,1.00000000
1589.05700000,0.17203601,0.18687004,1.00000000
1589.53900000,0.17206313,0.18703096,1.00000000
1590.02100000,0.17220843,0.18719206,1.00000000
1590.50300000,0.17253060,0.18735332,1.00000000
1590.98500000,0.17272718,0.18751475,1.00000000
1591.46700000,0.17271220,0.18767635,1.00000000
1591.94900000,0.17276406,0.18783811,1.00000000
1592.43100000,0.17297740,0.18800003,1.00000000
1592.91400000,0.17285671,0.18816244,1.00000000
1593.39600000,0.17298852,0.18832468,1.00000000
1593.87800000,0.17311194,0.18848707,1.00000000
1594.36000000,0.17304722,0.18864962,1.00000000
1594.84200000,0.17315087,0.18881233,1.00000000
1595.32400000,0.17309777,0.18897518,1.00000000
1595.80600000,0.17326269,0.18913819,1.00000000
1596.28800000,0.17313183,0.18930134,1.00000000
1596.77100000,0.17320898,0.18946498,1.00000000
1597.25200000,0.17346101,0.18962809,1.00000000
1597.73500000,0.17339087,0.18979202,1.00000000
1598.21700000,0.17344925,0.18995575,1.00000000
1598.69900000,0.17350821,0.19011962,1.00000000
1599.18100000,0.17363811,0.19028363,1.00000000
1599.66300000,0.17360829,0.19044778,1.00000000
1600.14500000,0.17355664,0.19061206,1.00000000
1600.62700000,0.17373367,0.19077647,1.00000000
1601.10900000,0.17371779,0.19094102,1.00000000
1601.59200000,0.17391489,0.19110604,1.00000000
1602.07400000,0.17388545,0.19127084,1.00000000
1602.55600000,0.17424978,0.19143577,1.00000000
1603.03800000,0.17407457,0.19160083,1.00000000
1603.52000000,0.17407731,0.19176601,1.00000000
1604.00200000,0.17411004,0.19193131,1.00000000
1604.48400000,0.17410440,0.19209673,1.00000000
1604.96600000,0.17424069,0.19226227,1.00000000
1605.44800000,0.17413569,0.19242793,1.00000000
1605.93100000,0.17422359,0.19259404,1.00000000
1606.41300000,0.17428456,0.19275992,1.00000000
1606.89500000,0.17425257,0.19292592,1.00000000
1607.37700000,0.17455052,0.19309202,1.00000000
1607.85900000,0.17431699,0.19325824,1.00000000
1608.34100000,0.17432197,0.19342455,1.00000000
1608.82300000,0.17434625,0.19359098,1.00000000
1609.30500000,0.17419528,0.19375750,1.00000000
1609.78800000,0.17396173,0.19392447,1.00000000
1610.27000000,0.17405855,0.19409120,1.00000000
1610.75200000,0.17418043,0.19425802,1.00000000
1611.23400000,0.17413107,0.19442494,1.00000000
1611.71600000,0.17414697,0.19459195,1.00000000
1612.19800000,0.17399981,0.19475906,1.00000000
1612.68000000,0.17404137,0.19492625,1.00000000
1613.16200000,0.17400073,0.19509354,1.00000000
1613.64500000,0.17403980,0.19526126,1.00000000
1614.12700000,0.17405951,0.19542871,1.00000000
1614.60900000,0.17391987,0.19559625,1.00000000
1615.09100000,0.17391993,0.19576388,1.00000000
1615.57300000,0.17395400,0.19593158,1.00000000
1616.05500000,0.17399511,0.19609936,1.00000000
1616.53700000,0.17399470,0.19626721,1.00000000
1617.01900000,0.17352921,0.19643514,1.00000000
1617.50100000,0.17364509,0.19660315,1.00000000
1617.98400000,0.17356539,0.19677157,1.00000000
1618.46600000,0.17332576,0.19693972,1.00000000
1618.94800000,0.17354364,0.19710793,1.00000000
1619.43000000,0.17349736,0.19727621,1.00000000
1619.91200000,0.17340893,0.19744455,1.00000000
1620.39400000,0.17313716,0.19761296,1.00000000
1620.87600000,0.17326153,0.19778142,1.00000000
1621.35800000,0.17341121,0.19794995,1.00000000
1621.84100000,0.17335526,0.19811888,1.00000000
1622.32300000,0.17326324,0.19828751,1.00000000
1622.80500000,0.17321996,0.19845620,1.00000000
1623.28700000,0.17314784,0.19862494,1.00000000
1623.76900000,0.17308025,0.19879374,1.00000000
1624.25100000,0.17307634,0.19896258,1.00000000
1624.73300000,0.17314456,0.19913146,1.00000000
1625.21500000,0.17314318,0.19930039,1.00000000
1625.69800000,0.17301812,0.19946971,1.00000000
1626.17900000,0.17291906,0.19963838,1.00000000
1626.66200000,0.17309815,0.19980778,1.00000000
1627.14400000,0.17299467,0.19997687,1.00000000
1627.62600000,0.17298002,0.20014600,1.00000000
1628.10800000,0.17301888,0.20031516,1.00000000
1628.59000000,0.17291846,0.20048435,1.00000000
1629.07200000,0.17280543,0.20065357,1.00000000
1629.55400000,0.17298273,0.20082282,1.00000000
1630.03600000,0.17300415,0.20099209,1.00000000
1630.51900000,0.17302555,0.20116175,1.00000000
1631.00100000,0.17320333,0.20133107,1.00000000
1631.48300000,0.17300277,0.20150041,1.00000000
1631.96500000,0.17313669,0.20166978,1.00000000
1632.44700000,0.17336933,0.20183916,1.00000000
1632.92900000,0.17337325,0.20200856,1.00000000
1633.41100000,0.17344620,0.20217797,1.00000000
1633.89300000,0.17349103,0.20234739,1.00000000
1634.37500000,0.17358450,0.20251682,1.00000000
1634.85800000,0.17372290,0.20268661,1.00000000
1635.34000000,0.17355947,0.20285606,1.00000000
1635.82200000,0.17348032,0.20302551,1.00000000
1636.30400000,0.17363883,0.20319497,1.00000000
1636.78600000,0.17354296,0.20336442,1.00000000
1637.26800000,0.17330633,0.20353388,1.00000000
1637.75000000,0.17332792,0.20370333,1.00000000
1638.23200000,0.17328034,0.20387278,1.00000000
1638.71500000,0.17333150,0.20404257,1.00000000
1639.19700000,0.17331779,0.20421200,1.00000000
1639.67900000,0.17318134,0.20438142,1.00000000
1640.16100000,0.17334950,0.20455084,1.00000000
1640.64300000,0.17343970,0.20472023,1.00000000
1641.12500000,0.17337223,0.20488961,1.00000000
1641.60700000,0.17321017,0.20505898,1.00000000
1642.08900000,0.17339279,0.20522832,1.00000000
1642.57200000,0.17324071,0.20539800,1.00000000
1643.05400000,0.17312855,0.20556730,1.00000000
1643.53600000,0.17329530,0.20573658,1.00000000
1644.01800000,0.17304588,0.20590583,1.00000000
1644.50000000,0.17314306,0.20607505,1.00000000
1644.98200000,0.17304744,0.20624424,1.00000000
1645.46400000,0.17302815,0.20641340,1.00000000
1645.94600000,0.17285505,0.20658252,1.00000000
1646.42800000,0.17267375,0.20675161,1.00000000
1646.91100000,0.17253119,0.20692101,1.00000000
1647.39300000,0.17229521,0.20709002,1.00000000
1647.87500000,0.17215396,0.20725900,1.00000000
1648.35700000,0.17216924,0.20742792,1.00000000
1648.83900000,0.17219858,0.20759680,1.00000000
1649.32100000,0.17202703,0.20776564,1.00000000
1649.80300000,0.17201386,0.20793443,1.00000000
1650.28500000,0.17194474,0.20810316,1.00000000
1650.76800000,0.17199172,0.20827219,1.00000000
1651.25000000,0.17188520,0.20844082,1.00000000
1651.73200000,0.17192088,0.20860939,1.00000000
1652.21400000,0.17168158,0.20877791,1.00000000
1652.69600000,0.17148459,0.20894636,1.00000000
1653.17800000,0.17124797,0.20911476,1.00000000
1653.66000000,0.17081027,0.20928308,1.00000000
1654.14200000,0.17071322,0.20945135,1.00000000
1654.62500000,0.17066594,0.20961989,1.00000000
1655.10600000,0.17069768,0.20978767,1.00000000
1655.58900000,0.17096299,0.20995607,1.00000000
1656.07100000,0.17084818,0.21012406,1.00000000
1656.55300000,0.17078555,0.21029196,1.00000000
1657.03500000,0.17108870,0.21045979,1.00000000
1657.51700000,0.17093275,0.21062755,1.00000000
1657.99900000,0.17098288,0.21079522,1.00000000
1658.48100000,0.17108125,0.21096281,1.00000000
1658.96300000,0.17087114,0.21113031,1.00000000
1659.44600000,0.17075998,0.21129808,1.00000000
1659.92800000,0.17082141,0.21146541,1.00000000
1660.41000000,0.17084294,0.21163265,1.00000000
1660.89200000,0.17062557,0.21179980,1.00000000
1661.37400000,0.17054552,0.21196686,1.00000000
1661.85600000,0.17036653,0.21213382,1.00000000
1662.33800000,0.17035125,0.21230068,1.00000000
1662.82000000,0.17033658,0.21246745,1.00000000
1663.30200000,0.16996318,0.21263411,1.00000000
1663.78500000,0.17011242,0.21280102,1.00000000
1664.26700000,0.17001373,0.21296747,1.00000000
1664.74900000,0.16993479,0.21313382,1.00000000
1665.23100000,0.17007799,0.21330006,1.00000000
1665.71300000,0.16989684,0.21346619,1.00000000
1666.19500000,0.17025626,0.21363221,1.00000000
1666.67700000,0.17004661,0.21379812,1.00000000
1667.15900000,0.16999964,0.21396390,1.00000000
1667.64200000,0.16999797,0.21412992,1.00000000
1668.12400000,0.16998696,0.21429547,1.00000000
1668.60600000,0.16985070,0.21446090,1.00000000
1669.08800000,0.16971523,0.21462620,1.00000000
1669.57000000,0.16954526,0.21479138,1.00000000
1670.05200000,0.16944570,0.21495644,1.00000000
1670.53400000,0.16929983,0.21512136,1.00000000
1671.01600000,0.16928462,0.21528616,1.00000000
1671.49900000,0.16903061,0.21545116,1.00000000
1671.98100000,0.16914857,0.21561568,1.00000000
1672.46300000,0.16901236,0.21578007,1.00000000
1672.94500000,0.16861788,0.21594433,1.00000000
1673.42700000,0.16845410,0.21610844,1.00000000
1673.90900000,0.16826420,0.21627241,1.00000000
1674.39100000,0.16806784,0.21643623,1.00000000
1674.87300000,0.16779544,0.21659991,1.00000000
1675.35500000,0.16788999,0.21676344,1.00000000
1675.83800000,0.16761492,0.21692716,1.00000000
1676.32000000,0.16752745,0.21709039,1.00000000
1676.80200000,0.16734796,0.21725347,1.00000000
1677.28400000,0.16706214,0.21741639,1.00000000
1677.76600000,0.16726943,0.21757916,1.00000000
1678.24800000,0.16712898,0.21774177,1.00000000
1678.73000000,0.16711883,0.21790421,1.00000000
1679.21200000,0.16694172,0.21806650,1.00000000
1679.69500000,0.16722575,0.21822895,1.00000000
1680.17700000,0.16698015,0.21839090,1.00000000
1680.65900000,0.16680941,0.21855269,1.00000000
1681.14100000,0.16686489,0.21871430,1.00000000
1681.62300000,0.16684300,0.21887575,1.00000000
1682.10500000,0.16640959,0.21903701,1.00000000
1682.58700000,0.16659256,0.21919811,1.00000000
1683.06900000,0.16633369,0.21935902,1.00000000
1683.55200000,0.16620866,0.21952009,1.00000000
1684.03300000,0.16613745,0.21968032,1.00000000
1684.51600000,0.16570492,0.21984102,1.00000000
1684.99800000,0.16549063,0.22000121,1.00000000
1685.48000000,0.16550835,0.22016121,1.00000000
1685.96200000,0.16529590,0.22032102,1.00000000
1686.44400000,0.16510645,0.22048065,1.00000000
1686.92600000,0.16518964,0.22064007,1.00000000
1687.40800000,0.16502278,0.22079931,1.00000000
1687.89000000,0.16497576,0.22095835,1.00000000
1688.37300000,0.16506430,0.22111752,1.00000000
1688.85500000,0.16494879,0.22127616,1.00000000
1689.33700000,0.16474898,0.22143461,1.00000000
1689.81900000,0.16458467,0.22159284,1.00000000
1690.30100000,0.16463918,0.22175088,1.00000000
1690.78300000,0.16454131,0.22190870,1.00000000
1691.26500000,0.16444730,0.22206632,1.00000000
1691.74700000,0.16441809,0.22222372,1.00000000
1692.22900000,0.16439158,0.22238092,1.00000000
1692.71200000,0.16412466,0.22253822,1.00000000
1693.19400000,0.16427609,0.22269499,1.00000000
1693.67600000,0.16409120,0.22285153,1.00000000
1694.15800000,0.16397997,0.22300786,1.00000000
1694.64000000,0.16398802,0.22316396,1.00000000
1695.12200000,0.16408215,0.22331984,1.00000000
1695.60400000,0.16382584,0.22347549,1.00000000
1696.08600000,0.16389983,0.22363092,1.00000000
1696.56900000,0.16374498,0.22378644,1.00000000
1697.05100000,0.16378985,0.22394141,1.00000000
1697.53300000,0.16394797,0.22409614,1.00000000
1698.01500000,0.16375689,0.22425064,1.00000000
1698.49700000,0.16363672,0.22440491,1.00000000
1698.97900000,0.16343056,0.22455893,1.00000000
1699.46100000,0.16337937,0.22471272,1.00000000
1699.94300000,0.16296616,0.22486627,1.00000000
1700.42600000,0.16275574,0.22501988,1.00000000
1700.90800000,0.16254512,0.22517294,1.00000000
1701.39000000,0.16280344,0.22532575,1.00000000
1701.87200000,0.16250751,0.22547831,1.00000000
1702.35400000,0.16254271,0.22563062,1.00000000
1702.83600000,0.16251422,0.22578267,1.00000000
1703.31800000,0.16242757,0.22593447,1.00000000
1703.80000000,0.16232312,0.22608602,1.00000000
1704.28200000,0.16220214,0.22623731,1.00000000
1704.76500000,0.16210187,0.22638865,1.00000000
1705.24700000,0.16202324,0.22653941,1.00000000
1705.72900000,0.16219084,0.22668992,1.00000000
1706.21100000,0.16171887,0.22684015,1.00000000
1706.69300000,0.16174870,0.22699012,1.00000000
1707.17500000,0.16177227,0.22713983,1.00000000
1707.65700000,0.16171711,0.22728926,1.00000000
