nu_cm1,R_obs,R_model_best,weight
1385.12100000,0.15453311,0.14974851,1.00000000
1385.60300000,0.15441731,0.14974737,1.00000000
1386.08500000,0.15465407,0.14974671,1.00000000
1386.56800000,0.15446977,0.14974653,1.00000000
1387.05000000,0.15463742,0.14974683,1.00000000
1387.53200000,0.15459410,0.14974761,1.00000000
1388.01400000,0.15451780,0.14974886,1.00000000
1388.49600000,0.15444257,0.14975060,1.00000000
1388.97800000,0.15446801,0.14975283,1.00000000
1389.46000000,0.15464721,0.14975553,1.00000000
1389.94200000,0.15492756,0.14975871,1.00000000
1390.42500000,0.15463558,0.14976238,1.00000000
1390.90700000,0.15474732,0.14976653,1.00000000
1391.38900000,0.15481083,0.14977116,1.00000000
1391.87100000,0.15473150,0.14977627,1.00000000
1392.35300000,0.15480691,0.14978186,1.00000000
1392.83500000,0.15477962,0.14978793,1.00000000
1393.31700000,0.15453271,0.14979449,1.00000000
1393.79900000,0.15479237,0.14980153,1.00000000
1394.28100000,0.15490713,0.14980905,1.00000000
1394.76400000,0.15497192,0.14981707,1.00000000
1395.24600000,0.15479631,0.14982556,1.00000000
1395.72800000,0.15482546,0.14983453,1.00000000
1396.21000000,0.15486817,0.14984399,1.00000000
1396.69200000,0.15481215,0.14985392,1.00000000
1397.17400000,0.15490036,0.14986435,1.00000000
1397.65600000,0.15483658,0.14987525,1.00000000
1398.13800000,0.15495988,0.14988664,1.00000000
1398.62000000,0.15490846,0.14989852,1.00000000
1399.10300000,0.15476686,0.14991090,1.00000000
1399.58500000,0.15477455,0.14992374,1.00000000
1400.06700000,0.15472315,0.14993707,1.00000000
1400.54900000,0.15487338,0.14995088,1.00000000
1401.03100000,0.15476842,0.14996518,1.00000000
1401.51300000,0.15497300,0.14997996,1.00000000
1401.99500000,0.15466869,0.14999523,1.00000000
1402.47700000,0.15463357,0.15001098,1.00000000
1402.95900000,0.15479529,0.15002721,1.00000000
1403.44200000,0.15466051,0.15004397,1.00000000
1403.92400000,0.15462406,0.15006117,1.00000000
1404.40600000,0.15449567,0.15007886,1.00000000
1404.88800000,0.15461908,0.15009704,1.00000000
1405.37000000,0.15423220,0.15011570,1.00000000
1405.85200000,0.15431608,0.15013485,1.00000000
1406.33400000,0.15391626,0.15015448,1.00000000
1406.81600000,0.15399377,0.15017460,1.00000000
1407.29900000,0.15377990,0.15019525,1.00000000
1407.78100000,0.15391008,0.15021634,1.00000000
1408.26300000,0.15382223,0.15023791,1.00000000
1408.74500000,0.15371189,0.15025997,1.00000000
1409.22700000,0.15351450,0.15028252,1.00000000
1409.70900000,0.15370448,0.15030555,1.00000000
1410.19100000,0.15341056,0.15032907,1.00000000
1410.67300000,0.15343055,0.15035307,1.00000000
1411.15600000,0.15344293,0.15037761,1.00000000
1411.63800000,0.15336173,0.15040259,1.00000000
1412.12000000,0.15320514,0.15042805,1.00000000
1412.60200000,0.15300147,0.15045399,1.00000000
1413.08400000,0.15293227,0.15048042,1.00000000
1413.56600000,0.15300656,0.15050734,1.00000000
1414.04800000,0.15291051,0.15053474,1.00000000
1414.53000000,0.15273872,0.15056263,1.00000000
1415.01200000,0.15277078,0.15059100,1.00000000
1415.49500000,0.15244929,0.15061992,1.00000000
1415.97700000,0.15226502,0.15064927,1.00000000
1416.45900000,0.15209465,0.15067910,1.00000000
1416.94100000,0.15207681,0.15070941,1.00000000
1417.42300000,0.15196883,0.15074021,1.00000000
1417.90500000,0.15174305,0.15077150,1.00000000
1418.38700000,0.15143936,0.15080327,1.00000000
1418.86900000,0.15148572,0.15083552,1.00000000
1419.35200000,0.15109995,0.15086833,1.00000000
1419.83400000,0.15096001,0.15090156,1.00000000
1420.31600000,0.15111257,0.15093527,1.00000000
1420.79800000,0.15100474,0.15096946,1.00000000
1421.28000000,0.15103679,0.15100414,1.00000000
1421.76200000,0.15071443,0.15103931,1.00000000
1422.24400000,0.15068721,0.15107495,1.00000000
1422.72600000,0.15068288,0.15111109,1.00000000
1423.20800000,0.15035953,0.15114770,1.00000000
1423.69000000,0.15067183,0.15118480,1.00000000
1424.17300000,0.15028889,0.15122246,1.00000000
1424.65500000,0.15021922,0.15126053,1.00000000
1425.13700000,0.15013945,0.15129908,1.00000000
1425.61900000,0.15009304,0.15133812,1.00000000
1426.10100000,0.14979100,0.15137764,1.00000000
1426.58300000,0.14989645,0.15141764,1.00000000
1427.06500000,0.14959574,0.15145812,1.00000000
1427.54700000,0.14967163,0.15149909,1.00000000
1428.03000000,0.14924429,0.15154062,1.00000000
1428.51200000,0.14912998,0.15158256,1.00000000
1428.99400000,0.14893803,0.15162497,1.00000000
1429.47600000,0.14888677,0.15166787,1.00000000
1429.95800000,0.14879705,0.15171125,1.00000000
1430.44000000,0.14869895,0.15175511,1.00000000
1430.92200000,0.14846922,0.15179945,1.00000000
1431.40400000,0.14834748,0.15184427,1.00000000
1431.88600000,0.14831157,0.15188957,1.00000000
1432.36900000,0.14830938,0.15193545,1.00000000
1432.85100000,0.14822468,0.15198172,1.00000000
1433.33300000,0.14784866,0.15202846,1.00000000
1433.81500000,0.14772990,0.15207569,1.00000000
1434.29700000,0.14758824,0.15212340,1.00000000
1434.77900000,0.14753176,0.15217158,1.00000000
1435.26100000,0.14724474,0.15222025,1.00000000
1435.74300000,0.14717743,0.15226939,1.00000000
1436.22600000,0.14701547,0.15231912,1.00000000
1436.70800000,0.14668705,0.15236922,1.00000000
1437.19000000,0.14656353,0.15241980,1.00000000
1437.67200000,0.14620459,0.15247086,1.00000000
1438.15400000,0.14635248,0.15252240,1.00000000
1438.63600000,0.14619779,0.15257441,1.00000000
1439.11800000,0.14600475,0.15262690,1.00000000
1439.60000000,0.14586089,0.15267987,1.00000000
1440.08300000,0.14587841,0.15273343,1.00000000
1440.56500000,0.14578677,0.15278735,1.00000000
1441.04700000,0.14535565,0.15284175,1.00000000
1441.52900000,0.14517357,0.15289662,1.00000000
1442.01100000,0.14511439,0.15295197,1.00000000
1442.49300000,0.14503772,0.15300779,1.00000000
1442.97500000,0.14498728,0.15306409,1.00000000
1443.45700000,0.14482224,0.15312087,1.00000000
1443.93900000,0.14456651,0.15317811,1.00000000
1444.42200000,0.14441082,0.15323595,1.00000000
1444.90400000,0.14428081,0.15329415,1.00000000
1445.38600000,0.14401105,0.15335282,1.00000000
1445.86800000,0.14378531,0.15341196,1.00000000
1446.35000000,0.14376977,0.15347157,1.00000000
1446.83200000,0.14356747,0.15353166,1.00000000
1447.31400000,0.14322343,0.15359222,1.00000000
1447.79600000,0.14337795,0.15365324,1.00000000
1448.27900000,0.14312725,0.15371487,1.00000000
1448.76000000,0.14288565,0.15377671,1.00000000
1449.24300000,0.14266109,0.15383928,1.00000000
1449.72500000,0.14261343,0.15390219,1.00000000
1450.20700000,0.14258618,0.15396557,1.00000000
1450.68900000,0.14242580,0.15402942,1.00000000
1451.17100000,0.14221188,0.15409374,1.00000000
1451.65300000,0.14203847,0.15415852,1.00000000
1452.13500000,0.14197935,0.15422378,1.00000000
1452.61700000,0.14199724,0.15428950,1.00000000
1453.10000000,0.14204977,0.15435582,1.00000000
1453.58200000,0.14171728,0.15442248,1.00000000
1454.06400000,0.14155173,0.15448960,1.00000000
1454.54600000,0.14140389,0.15455718,1.00000000
1455.02800000,0.14130982,0.15462523,1.00000000
1455.51000000,0.14109024,0.15469375,1.00000000
1455.99200000,0.14106317,0.15476272,1.00000000
1456.47400000,0.14098857,0.15483217,1.00000000
1456.95700000,0.14078060,0.15490222,1.00000000
1457.43900000,0.14053810,0.15497259,1.00000000
1457.92100000,0.14045669,0.15504342,1.00000000
1458.40300000,0.14063613,0.15511471,1.00000000
1458.88500000,0.14042023,0.15518647,1.00000000
1459.36700000,0.14041745,0.15525868,1.00000000
1459.84900000,0.14031062,0.15533135,1.00000000
1460.33100000,0.14039595,0.15540449,1.00000000
1460.81300000,0.14026577,0.15547808,1.00000000
1461.29600000,0.14014698,0.15555229,1.00000000
1461.77800000,0.13991449,0.15562680,1.00000000
1462.26000000,0.13995732,0.15570177,1.00000000
1462.74200000,0.14016068,0.15577720,1.00000000
1463.22400000,0.14002582,0.15585308,1.00000000
1463.70600000,0.13977121,0.15592942,1.00000000
1464.18800000,0.13987401,0.15600621,1.00000000
1464.67000000,0.13978101,0.15608346,1.00000000
1465.15300000,0.13964685,0.15616133,1.00000000
1465.63500000,0.13969239,0.15623948,1.00000000
1466.11700000,0.13969801,0.15631810,1.00000000
1466.59900000,0.13943215,0.15639716,1.00000000
1467.08100000,0.13924044,0.15647668,1.00000000
1467.56300000,0.13925439,0.15655664,1.00000000
1468.04500000,0.13924086,0.15663706,1.00000000
1468.52700000,0.13900645,0.15671793,1.00000000
1469.01000000,0.13916495,0.15679942,1.00000000
1469.49200000,0.13891761,0.15688119,1.00000000
1469.97400000,0.13900254,0.15696340,1.00000000
1470.45600000,0.13857504,0.15704607,1.00000000
1470.93800000,0.13897320,0.15712918,1.00000000
1471.42000000,0.13861726,0.15721274,1.00000000
1471.90200000,0.13849197,0.15729674,1.00000000
1472.38400000,0.13850311,0.15738119,1.00000000
1472.86600000,0.13873058,0.15746609,1.00000000
1473.34900000,0.13852944,0.15755160,1.00000000
1473.83100000,0.13871021,0.15763739,1.00000000
1474.31300000,0.13843894,0.15772361,1.00000000
1474.79500000,0.13885894,0.15781028,1.00000000
1475.27700000,0.13868624,0.15789739,1.00000000
1475.75900000,0.13873724,0.15798494,1.00000000
1476.24100000,0.13862062,0.15807293,1.00000000
1476.72300000,0.13873154,0.15816136,1.00000000
1477.20600000,0.13880447,0.15825041,1.00000000
1477.68800000,0.13888349,0.15833972,1.00000000
1478.17000000,0.13875009,0.15842946,1.00000000
1478.65200000,0.13893202,0.15851965,1.00000000
1479.13400000,0.13893791,0.15861026,1.00000000
1479.61600000,0.13882615,0.15870132,1.00000000
1480.09800000,0.13909780,0.15879280,1.00000000
1480.58000000,0.13897021,0.15888472,1.00000000
1481.06200000,0.13893383,0.15897708,1.00000000
1481.54400000,0.13906103,0.15906986,1.00000000
1482.02700000,0.13905651,0.15916328,1.00000000
1482.50900000,0.13894353,0.15925693,1.00000000
1482.99100000,0.13928919,0.15935101,1.00000000
1483.47300000,0.13914137,0.15944552,1.00000000
1483.95500000,0.13931703,0.15954045,1.00000000
1484.43700000,0.13932322,0.15963582,1.00000000
1484.91900000,0.13924492,0.15973161,1.00000000
1485.40100000,0.13931822,0.15982783,1.00000000
1485.88400000,0.13954463,0.15992468,1.00000000
1486.36600000,0.13945676,0.16002175,1.00000000
1486.84800000,0.13989990,0.16011924,1.00000000
1487.33000000,0.13978401,0.16021716,1.00000000
1487.81200000,0.13988538,0.16031550,1.00000000
1488.29400000,0.14000311,0.16041427,1.00000000
1488.77600000,0.14036482,0.16051345,1.00000000
1489.25800000,0.14061310,0.16061305,1.00000000
1489.74000000,0.14072699,0.16071307,1.00000000
1490.22300000,0.14099804,0.16081372,1.00000000
1490.70500000,0.14112469,0.16091458,1.00000000
1491.18700000,0.14120288,0.16101586,1.00000000
1491.66900000,0.14107638,0.16111755,1.00000000
1492.15100000,0.14142632,0.16121966,1.00000000
1492.63300000,0.14138518,0.16132218,1.00000000
1493.11500000,0.14148728,0.16142511,1.00000000
1493.59700000,0.14166662,0.16152846,1.00000000
1494.08000000,0.14164241,0.16163244,1.00000000
1494.56200000,0.14179917,0.16173661,1.00000000
1495.04400000,0.14210580,0.16184119,1.00000000
1495.52600000,0.14221608,0.16194618,1.00000000
1496.00800000,0.14243268,0.16205157,1.00000000
1496.49000000,0.14267279,0.16215738,1.00000000
1496.97200000,0.14297365,0.16226359,1.00000000
1497.45400000,0.14308132,0.16237021,1.00000000
1497.93700000,0.14335428,0.16247745,1.00000000
1498.41900000,0.14387586,0.16258488,1.00000000
1498.90100000,0.14357091,0.16269271,1.00000000
1499.38300000,0.14379120,0.16280094,1.00000000
1499.86500000,0.14425007,0.16290957,1.00000000
1500.34700000,0.14435652,0.16301860,1.00000000
1500.82900000,0.14439998,0.16312804,1.00000000
1501.31100000,0.14443775,0.16323787,1.00000000
1501.79300000,0.14463598,0.16334809,1.00000000
1502.27600000,0.14469366,0.16345895,1.00000000
1502.75800000,0.14471182,0.16356997,1.00000000
1503.24000000,0.14496072,0.16368138,1.00000000
1503.72200000,0.14510827,0.16379319,1.00000000
1504.20400000,0.14527776,0.16390539,1.00000000
1504.68600000,0.14563947,0.16401798,1.00000000
1505.16800000,0.14549691,0.16413096,1.00000000
1505.65000000,0.14603154,0.16424434,1.00000000
1506.13300000,0.14626488,0.16435833,1.00000000
1506.61500000,0.14639500,0.16447248,1.00000000
1507.09700000,0.14690672,0.16458702,1.00000000
1507.57900000,0.14732846,0.16470194,1.00000000
1508.06100000,0.14759924,0.16481725,1.00000000
1508.54300000,0.14767401,0.16493294,1.00000000
1509.02500000,0.14782205,0.16504901,1.00000000
1509.50700000,0.14793089,0.16516547,1.00000000
1509.99000000,0.14838694,0.16528254,1.00000000
1510.47100000,0.14827191,0.16539952,1.00000000
1510.95400000,0.14862261,0.16551736,1.00000000
1511.43600000,0.14860019,0.16563533,1.00000000
1511.91800000,0.14874473,0.16575368,1.00000000
1512.40000000,0.14890790,0.16587240,1.00000000
1512.88200000,0.14905811,0.16599150,1.00000000
1513.36400000,0.14914755,0.16611097,1.00000000
1513.84600000,0.14946539,0.16623082,1.00000000
1514.32800000,0.14933759,0.16635103,1.00000000
1514.81100000,0.14975198,0.16647187,1.00000000
1515.29300000,0.15000356,0.16659283,1.00000000
1515.77500000,0.15006989,0.16671415,1.00000000
1516.25700000,0.15038582,0.16683584,1.00000000
1516.73900000,0.15059714,0.16695790,1.00000000
1517.22100000,0.15048746,0.16708032,1.00000000
1517.70300000,0.15079326,0.16720311,1.00000000
1518.18500000,0.15085783,0.16732626,1.00000000
1518.66700000,0.15114849,0.16744977,1.00000000
1519.15000000,0.15128567,0.16757390,1.00000000
1519.63200000,0.15141780,0.16769813,1.00000000
1520.11400000,0.15150939,0.16782272,1.00000000
1520.59600000,0.15158685,0.16794767,1.00000000
1521.07800000,0.15187140,0.16807297,1.00000000
1521.56000000,0.15194541,0.16819863,1.00000000
1522.04200000,0.15232332,0.16832464,1.00000000
1522.52400000,0.15220730,0.16845101,1.00000000
1523.00700000,0.15227179,0.16857799,1.00000000
1523.48900000,0.15249253,0.16870505,1.00000000
1523.97100000,0.15230546,0.16883247,1.00000000
1524.45300000,0.15250699,0.16896023,1.00000000
1524.93500000,0.15228564,0.16908835,1.00000000
1525.41700000,0.15241807,0.16921680,1.00000000
1525.89900000,0.15226532,0.16934560,1.00000000
1526.38100000,0.15217789,0.16947475,1.00000000
1526.86400000,0.15237216,0.16960451,1.00000000
1527.34600000,0.15253648,0.16973434,1.00000000
1527.82800000,0.15251176,0.16986450,1.00000000
1528.31000000,0.15251928,0.16999501,1.00000000
1528.79200000,0.15246956,0.17012586,1.00000000
1529.27400000,0.15259425,0.17025704,1.00000000
1529.75600000,0.15270975,0.17038856,1.00000000
1530.23800000,0.15290339,0.17052041,1.00000000
1530.72000000,0.15296012,0.17065259,1.00000000
1531.20300000,0.15311623,0.17078538,1.00000000
1531.68500000,0.15334481,0.17091823,1.00000000
1532.16700000,0.15330392,0.17105140,1.00000000
1532.64900000,0.15363265,0.17118490,1.00000000
1533.13100000,0.15389009,0.17131873,1.00000000
1533.61300000,0.15418502,0.17145289,1.00000000
1534.09500000,0.15434945,0.17158737,1.00000000
1534.57700000,0.15449084,0.17172217,1.00000000
1535.06000000,0.15465916,0.17185757,1.00000000
1535.54200000,0.15473650,0.17199301,1.00000000
1536.02400000,0.15500093,0.17212878,1.00000000
1536.50600000,0.15481949,0.17226486,1.00000000
1536.98800000,0.15488780,0.17240126,1.00000000
1537.47000000,0.15522948,0.17253797,1.00000000
1537.95200000,0.15520907,0.17267500,1.00000000
1538.43400000,0.15567142,0.17281233,1.00000000
1538.91700000,0.15572608,0.17295027,1.00000000
1539.39800000,0.15590614,0.17308795,1.00000000
1539.88100000,0.15619461,0.17322650,1.00000000
1540.36300000,0.15643086,0.17336508,1.00000000
1540.84500000,0.15680835,0.17350397,1.00000000
1541.32700000,0.15678320,0.17364315,1.00000000
1541.80900000,0.15703890,0.17378265,1.00000000
1542.29100000,0.15679632,0.17392244,1.00000000
1542.77300000,0.15654976,0.17406254,1.00000000
1543.25500000,0.15664557,0.17420294,1.00000000
1543.73800000,0.15656775,0.17434392,1.00000000
1544.22000000,0.15636152,0.17448491,1.00000000
1544.70200000,0.15619265,0.17462620,1.00000000
1545.18400000,0.15603241,0.17476778,1.00000000
1545.66600000,0.15608883,0.17490966,1.00000000
1546.14800000,0.15584083,0.17505183,1.00000000
1546.63000000,0.15587377,0.17519428,1.00000000
1547.11200000,0.15555048,0.17533703,1.00000000
1547.59400000,0.15558938,0.17548006,1.00000000
1548.07700000,0.15560672,0.17562368,1.00000000
1548.55900000,0.15550327,0.17576729,1.00000000
1549.04100000,0.15547402,0.17591117,1.00000000
1549.52300000,0.15531734,0.17605535,1.00000000
1550.00500000,0.15513878,0.17619980,1.00000000
1550.48700000,0.15531021,0.17634453,1.00000000
1550.96900000,0.15515406,0.17648954,1.00000000
1551.45100000,0.15522608,0.17663482,1.00000000
1551.93400000,0.15519800,0.17678069,1.00000000
1552.41600000,0.15487826,0.17692652,1.00000000
1552.89800000,0.15525424,0.17707263,1.00000000
1553.38000000,0.15500394,0.17721901,1.00000000
1553.86200000,0.15523330,0.17736566,1.00000000
1554.34400000,0.15525761,0.17751257,1.00000000
1554.82600000,0.15508701,0.17765976,1.00000000
1555.30800000,0.15505564,0.17780721,1.00000000
1555.79100000,0.15525232,0.17795523,1.00000000
1556.27300000,0.15536919,0.17810320,1.00000000
1556.75500000,0.15562636,0.17825144,1.00000000
1557.23700000,0.15557742,0.17839994,1.00000000
1557.71900000,0.15590788,0.17854869,1.00000000
1558.20100000,0.15595564,0.17869770,1.00000000
1558.68300000,0.15640292,0.17884697,1.00000000
1559.16500000,0.15677704,0.17899649,1.00000000
1559.64700000,0.15677764,0.17914626,1.00000000
1560.13000000,0.15714391,0.17929660,1.00000000
1560.61200000,0.15699029,0.17944687,1.00000000
1561.09400000,0.15720545,0.17959739,1.00000000
1561.57600000,0.15715877,0.17974816,1.00000000
1562.05800000,0.15715310,0.17989918,1.00000000
1562.54000000,0.15732530,0.18005043,1.00000000
1563.02200000,0.15724698,0.18020193,1.00000000
1563.50400000,0.15722153,0.18035367,1.00000000
1563.98700000,0.15742745,0.18050597,1.00000000
1564.46900000,0.15766310,0.18065818,1.00000000
1564.95100000,0.15762753,0.18081064,1.00000000
1565.43300000,0.15783211,0.18096333,1.00000000
1565.91500000,0.15802865,0.18111625,1.00000000
1566.39700000,0.15806549,0.18126940,1.00000000
1566.87900000,0.15821810,0.18142278,1.00000000
1567.36100000,0.15840894,0.18157639,1.00000000
1567.84400000,0.15849410,0.18173055,1.00000000
1568.32500000,0.15871691,0.18188430,1.00000000
1568.80800000,0.15906884,0.18203891,1.00000000
1569.29000000,0.15926257,0.18219342,1.00000000
1569.77200000,0.15946262,0.18234815,1.00000000
1570.25400000,0.15984383,0.18250310,1.00000000
1570.73600000,0.16006430,0.18265827,1.00000000
1571.21800000,0.16029500,0.18281366,1.00000000
1571.70000000,0.16051405,0.18296926,1.00000000
1572.18200000,0.16073901,0.18312507,1.00000000
1572.66500000,0.16058252,0.18328142,1.00000000
1573.14700000,0.16081193,0.18343766,1.00000000
1573.62900000,0.16107613,0.18359411,1.00000000
1574.11100000,0.16129162,0.18375076,1.00000000
1574.59300000,0.16141098,0.18390762,1.00000000
1575.07500000,0.16171901,0.18406468,1.00000000
1575.55700000,0.16208565,0.18422194,1.00000000
1576.03900000,0.16227312,0.18437941,1.00000000
1576.52100000,0.16268027,0.18453707,1.00000000
1577.00400000,0.16299569,0.18469526,1.00000000
1577.48600000,0.16312265,0.18485332,1.00000000
1577.96800000,0.16333172,0.18501157,1.00000000
1578.45000000,0.16336315,0.18517002,1.00000000
1578.93200000,0.16378874,0.18532866,1.00000000
1579.41400000,0.16370625,0.18548749,1.00000000
1579.89600000,0.16406698,0.18564650,1.00000000
1580.37800000,0.16411383,0.18580570,1.00000000
1580.86100000,0.16423115,0.18596542,1.00000000
1581.34300000,0.16433640,0.18612499,1.00000000
1581.82500000,0.16447204,0.18628474,1.00000000
1582.30700000,0.16470632,0.18644467,1.00000000
1582.78900000,0.16457027,0.18660479,1.00000000
1583.27100000,0.16495338,0.18676507,1.00000000
1583.75300000,0.16499344,0.18692554,1.00000000
1584.23500000,0.16529647,0.18708617,1.00000000
1584.71800000,0.16526281,0.18724731,1.00000000
1585.20000000,0.16527421,0.18740829,1.00000000
1585.68200000,0.16562166,0.18756944,1.00000000
1586.16400000,0.16561174,0.18773076,1.00000000
1586.64600000,0.16583670,0.18789224,1.00000000
1587.12800000,0.16595746,0.18805388,1.00000000
1587.61000000,0.16595657,0.18821569,1.00000000
1588.09200000,0.16598972,0.18837765,1.00000000
1588.57400000,0.16595070,0.18853978,1.00000000
1589.05700000,0.16618802,0.18870240,1.00000000
1589.53900000,0.16608205,0.18886483,1.00000000
1590.02100000,0.16611661,0.18902743,1.00000000
1590.50300000,0.16642456,0.18919017,1.00000000
1590.98500000,0.16629619,0.18935307,1.00000000
1591.46700000,0.16632422,0.18951611,1.00000000
1591.94900000,0.16619058,0.18967930,1.00000000
1592.43100000,0.16638841,0.18984264,1.00000000
1592.91400000,0.16640768,0.19000646,1.00000000
1593.39600000,0.16661011,0.19017008,1.00000000
1593.87800000,0.16646360,0.19033384,1.00000000
1594.36000000,0.16651049,0.19049774,1.00000000
1594.84200000,0.16656614,0.19066178,1.00000000
1595.32400000,0.16673791,0.19082596,1.00000000
1595.80600000,0.16667989,0.19099027,1.00000000
1596.28800000,0.16671894,0.19115471,1.00000000
1596.77100000,0.16657072,0.19131962,1.00000000
1597.25200000,0.16653743,0.19148398,1.00000000
1597.73500000,0.16656566,0.19164914,1.00000000
1598.21700000,0.16669440,0.19181409,1.00000000
1598.69900000,0.16649843,0.19197917,1.00000000
1599.18100000,0.16645183,0.19214437,1.00000000
1599.66300000,0.16647977,0.19230968,1.00000000
1600.14500000,0.16636646,0.19247512,1.00000000
1600.62700000,0.16660303,0.19264067,1.00000000
1601.10900000,0.16654095,0.19280634,1.00000000
1601.59200000,0.16666057,0.19297246,1.00000000
1602.07400000,0.16663869,0.19313835,1.00000000
1602.55600000,0.16666489,0.19330435,1.00000000
1603.03800000,0.16644201,0.19347046,1.00000000
1603.52000000,0.16655944,0.19363668,1.00000000
1604.00200000,0.16641960,0.19380300,1.00000000
1604.48400000,0.16640610,0.19396942,1.00000000
1604.96600000,0.16639646,0.19413594,1.00000000
1605.44800000,0.16661170,0.19430257,1.00000000
1605.93100000,0.16640939,0.19446963,1.00000000
1606.41300000,0.16636464,0.19463645,1.00000000
1606.89500000,0.16644096,0.19480336,1.00000000
1607.37700000,0.16627886,0.19497036,1.00000000
1607.85900000,0.16600168,0.19513746,1.00000000
1608.34100000,0.16591209,0.19530464,1.00000000
1608.82300000,0.16595952,0.19547191,1.00000000
1609.30500000,0.16620642,0.19563926,1.00000000
1609.78800000,0.16601787,0.19580705,1.00000000
1610.27000000,0.16576859,0.19597457,1.00000000
1610.75200000,0.16584070,0.19614217,1.00000000
1611.23400000,0.16570013,0.19630985,1.00000000
1611.71600000,0.16567655,0.19647760,1.00000000
1612.19800000,0.16556243,0.19664543,1.00000000
1612.68000000,0.16564948,0.19681333,1.00000000
1613.16200000,0.16540022,0.19698131,1.00000000
1613.64500000,0.16545672,0.19714970,1.00000000
1614.12700000,0.16513982,0.19731781,1.00000000
1614.60900000,0.16531601,0.19748598,1.00000000
1615.09100000,0.16523959,0.19765422,1.00000000
1615.57300000,0.16501167,0.19782253,1.00000000
1616.05500000,0.16490292,0.19799089,1.00000000
1616.53700000,0.16495107,0.19815931,1.00000000
1617.01900000,0.16485859,0.19832779,1.00000000
1617.50100000,0.16471629,0.19849632,1.00000000
1617.98400000,0.16479503,0.19866526,1.00000000
1618.46600000,0.16476240,0.19883390,1.00000000
1618.94800000,0.16467414,0.19900259,1.00000000
1619.43000000,0.16461372,0.19917132,1.00000000
1619.91200000,0.16446831,0.19934010,1.00000000
1620.39400000,0.16463208,0.19950893,1.00000000
1620.87600000,0.16461221,0.19967780,1.00000000
1621.35800000,0.16438365,0.19984671,1.00000000
1621.84100000,0.16439485,0.20001601,1.00000000
1622.32300000,0.16440113,0.20018499,1.00000000
1622.80500000,0.16432146,0.20035401,1.00000000
1623.28700000,0.16431150,0.20052306,1.00000000
1623.76900000,0.16442454,0.20069215,1.00000000
1624.25100000,0.16435208,0.20086126,1.00000000
1624.73300000,0.16417820,0.20103041,1.00000000
1625.21500000,0.16414524,0.20119958,1.00000000
1625.69800000,0.16411985,0.20136912,1.00000000
1626.17900000,0.16409024,0.20153798,1.00000000
1626.66200000,0.16408332,0.20170757,1.00000000
1627.14400000,0.16395833,0.20187683,1.00000000
1627.62600000,0.16390824,0.20204610,1.00000000
1628.10800000,0.16382468,0.20221539,1.00000000
1628.59000000,0.16390096,0.20238469,1.00000000
1629.07200000,0.16381223,0.20255400,1.00000000
1629.55400000,0.16396403,0.20272332,1.00000000
1630.03600000,0.16373949,0.20289265,1.00000000
1630.51900000,0.16376482,0.20306234,1.00000000
1631.00100000,0.16368669,0.20323168,1.00000000
1631.48300000,0.16362661,0.20340102,1.00000000
1631.96500000,0.16367317,0.20357036,1.00000000
1632.44700000,0.16363173,0.20373970,1.00000000
1632.92900000,0.16365245,0.20390904,1.00000000
1633.41100000,0.16340205,0.20407837,1.00000000
1633.89300000,0.16374423,0.20424770,1.00000000
1634.37500000,0.16345086,0.20441702,1.00000000
1634.85800000,0.16341237,0.20458668,1.00000000
1635.34000000,0.16328331,0.20475597,1.00000000
1635.82200000,0.16318144,0.20492525,1.00000000
1636.30400000,0.16315854,0.20509451,1.00000000
1636.78600000,0.16296179,0.20526376,1.00000000
1637.26800000,0.16313608,0.20543299,1.00000000
1637.75000000,0.16273561,0.20560219,1.00000000
1638.23200000,0.16301610,0.20577137,1.00000000
1638.71500000,0.16271532,0.20594088,1.00000000
1639.19700000,0.16279758,0.20611000,1.00000000
1639.67900000,0.16257666,0.20627910,1.00000000
1640.16100000,0.16273159,0.20644817,1.00000000
1640.64300000,0.16257075,0.20661721,1.00000000
1641.12500000,0.16243550,0.20678621,1.00000000
1641.60700000,0.16239360,0.20695517,1.00000000
1642.08900000,0.16247145,0.20712410,1.00000000
1642.57200000,0.16198419,0.20729333,1.00000000
1643.05400000,0.16206347,0.20746217,1.00000000
1643.53600000,0.16210595,0.20763097,1.00000000
1644.01800000,0.16201104,0.20779973,1.00000000
1644.50000000,0.16207300,0.20796843,1.00000000
1644.98200000,0.16200722,0.20813709,1.00000000
1645.46400000,0.16168719,0.20830569,1.00000000
1645.94600000,0.16158479,0.20847424,1.00000000
1646.42800000,0.16137703,0.20864274,1.00000000
1646.91100000,0.16138990,0.20881152,1.00000000
1647.39300000,0.16129789,0.20897990,1.00000000
1647.87500000,0.16107441,0.20914822,1.00000000
1648.35700000,0.16120836,0.20931648,1.00000000
1648.83900000,0.16104049,0.20948467,1.00000000
1649.32100000,0.16087011,0.20965279,1.00000000
1649.80300000,0.16086751,0.20982085,1.00000000
1650.28500000,0.16067682,0.20998884,1.00000000
1650.76800000,0.16076283,0.21015710,1.00000000
1651.25000000,0.16071942,0.21032494,1.00000000
1651.73200000,0.16072986,0.21049270,1.00000000
1652.21400000,0.16079706,0.21066039,1.00000000
1652.69600000,0.16041955,0.21082800,1.00000000
1653.17800000,0.16033984,0.21099552,1.00000000
1653.66000000,0.16021986,0.21116297,1.00000000
1654.14200000,0.16027588,0.21133032,1.00000000
