nu_cm1,R_obs,R_model_best,weight
2489.16800000,0.30700233,0.30996294,1.00000000
2489.65100000,0.30704461,0.31004240,1.00000000
2490.13300000,0.30667712,0.31012121,1.00000000
2490.61500000,0.30642758,0.31019952,1.00000000
2491.09700000,0.30620595,0.31027733,1.00000000
2491.57900000,0.30609713,0.31035464,1.00000000
2492.06100000,0.30604496,0.31043144,1.00000000
2492.54300000,0.30581981,0.31050772,1.00000000
2493.02500000,0.30581529,0.31058350,1.00000000
2493.50800000,0.30552308,0.31065890,1.00000000
2493.99000000,0.30554443,0.31073363,1.00000000
2494.47200000,0.30501772,0.31080783,1.00000000
2494.95400000,0.30486440,0.31088150,1.00000000
2495.43600000,0.30474763,0.31095463,1.00000000
2495.91800000,0.30473652,0.31102723,1.00000000
2496.40000000,0.30456343,0.31109929,1.00000000
2496.88200000,0.30449939,0.31117079,1.00000000
2497.36500000,0.30431178,0.31124190,1.00000000
2497.84600000,0.30426363,0.31131216,1.00000000
2498.32900000,0.30381646,0.31138215,1.00000000
2498.81100000,0.30392137,0.31145144,1.00000000
2499.29300000,0.30375335,0.31152017,1.00000000
2499.77500000,0.30368289,0.31158832,1.00000000
2500.25700000,0.30363217,0.31165591,1.00000000
2500.73900000,0.30334508,0.31172292,1.00000000
2501.22100000,0.30320109,0.31178936,1.00000000
2501.70300000,0.30285052,0.31185521,1.00000000
2502.18600000,0.30268237,0.31192062,1.00000000
2502.66800000,0.30253256,0.31198530,1.00000000
2503.15000000,0.30233651,0.31204939,1.00000000
2503.63200000,0.30242800,0.31211289,1.00000000
2504.11400000,0.30201442,0.31217579,1.00000000
2504.59600000,0.30180849,0.31223809,1.00000000
2505.07800000,0.30182774,0.31229979,1.00000000
2505.56000000,0.30162864,0.31236088,1.00000000
2506.04200000,0.30157648,0.31242136,1.00000000
2506.52500000,0.30140877,0.31248135,1.00000000
2507.00700000,0.30123512,0.31254060,1.00000000
2507.48900000,0.30102068,0.31259923,1.00000000
2507.97100000,0.30067901,0.31265724,1.00000000
2508.45300000,0.30065438,0.31271462,1.00000000
2508.93500000,0.30058108,0.31277138,1.00000000
2509.41700000,0.30037491,0.31282750,1.00000000
2509.89900000,0.30016517,0.31288300,1.00000000
2510.38200000,0.30013948,0.31293797,1.00000000
2510.86400000,0.29987577,0.31299218,1.00000000
2511.34600000,0.29964351,0.31304576,1.00000000
2511.82800000,0.29958980,0.31309869,1.00000000
2512.31000000,0.29935678,0.31315097,1.00000000
2512.79200000,0.29921855,0.31320260,1.00000000
2513.27400000,0.29905108,0.31325358,1.00000000
2513.75600000,0.29903059,0.31330391,1.00000000
2514.23900000,0.29876065,0.31335368,1.00000000
2514.72100000,0.29851957,0.31340269,1.00000000
2515.20300000,0.29843635,0.31345103,1.00000000
2515.68500000,0.29842917,0.31349871,1.00000000
2516.16700000,0.29815498,0.31354573,1.00000000
2516.64900000,0.29809003,0.31359207,1.00000000
2517.13100000,0.29778277,0.31363774,1.00000000
2517.61300000,0.29791558,0.31368274,1.00000000
2518.09500000,0.29779966,0.31372706,1.00000000
2518.57800000,0.29768750,0.31377079,1.00000000
2519.06000000,0.29737218,0.31381375,1.00000000
2519.54200000,0.29694279,0.31385602,1.00000000
2520.02400000,0.29714486,0.31389761,1.00000000
2520.50600000,0.29681702,0.31393852,1.00000000
2520.98800000,0.29674200,0.31397873,1.00000000
2521.47000000,0.29647625,0.31401825,1.00000000
2521.95200000,0.29659994,0.31405708,1.00000000
2522.43500000,0.29645859,0.31409530,1.00000000
2522.91700000,0.29629853,0.31413273,1.00000000
2523.39900000,0.29612674,0.31416947,1.00000000
2523.88100000,0.29609519,0.31420550,1.00000000
2524.36300000,0.29588484,0.31424083,1.00000000
2524.84500000,0.29570487,0.31427546,1.00000000
2525.32700000,0.29569388,0.31430938,1.00000000
2525.80900000,0.29548750,0.31434259,1.00000000
2526.29200000,0.29544441,0.31437517,1.00000000
2526.77300000,0.29512942,0.31440689,1.00000000
2527.25600000,0.29515284,0.31443803,1.00000000
2527.73800000,0.29518438,0.31446840,1.00000000
2528.22000000,0.29493286,0.31449805,1.00000000
2528.70200000,0.29462588,0.31452698,1.00000000
2529.18400000,0.29476550,0.31455519,1.00000000
2529.66600000,0.29456694,0.31458268,1.00000000
2530.14800000,0.29438095,0.31460945,1.00000000
2530.63000000,0.29434257,0.31463550,1.00000000
2531.11300000,0.29399680,0.31466087,1.00000000
2531.59500000,0.29406308,0.31468547,1.00000000
2532.07700000,0.29398944,0.31470934,1.00000000
2532.55900000,0.29373889,0.31473248,1.00000000
2533.04100000,0.29367630,0.31475489,1.00000000
2533.52300000,0.29348525,0.31477657,1.00000000
2534.00500000,0.29343205,0.31479752,1.00000000
2534.48700000,0.29329823,0.31481774,1.00000000
2534.96900000,0.29324023,0.31483723,1.00000000
2535.45200000,0.29303362,0.31485602,1.00000000
2535.93400000,0.29296966,0.31487403,1.00000000
2536.41600000,0.29260343,0.31489131,1.00000000
2536.89800000,0.29259150,0.31490785,1.00000000
2537.38000000,0.29256447,0.31492366,1.00000000
2537.86200000,0.29258687,0.31493873,1.00000000
2538.34400000,0.29247016,0.31495305,1.00000000
2538.82600000,0.29215510,0.31496664,1.00000000
2539.30900000,0.29216698,0.31497952,1.00000000
2539.79100000,0.29222055,0.31499162,1.00000000
2540.27300000,0.29199806,0.31500299,1.00000000
2540.75500000,0.29193709,0.31501361,1.00000000
2541.23700000,0.29168309,0.31502349,1.00000000
2541.71900000,0.29169261,0.31503262,1.00000000
2542.20100000,0.29143605,0.31504102,1.00000000
2542.68300000,0.29142492,0.31504867,1.00000000
2543.16600000,0.29120947,0.31505558,1.00000000
2543.64800000,0.29137679,0.31506174,1.00000000
2544.13000000,0.29122328,0.31506716,1.00000000
2544.61200000,0.29092492,0.31507183,1.00000000
2545.09400000,0.29103033,0.31507575,1.00000000
2545.57600000,0.29063738,0.31507893,1.00000000
2546.05800000,0.29076840,0.31508136,1.00000000
2546.54000000,0.29069097,0.31508305,1.00000000
2547.02200000,0.29044775,0.31508399,1.00000000
2547.50500000,0.29043132,0.31508419,1.00000000
2547.98700000,0.29043411,0.31508364,1.00000000
2548.46900000,0.29047155,0.31508235,1.00000000
2548.95100000,0.29044202,0.31508031,1.00000000
2549.43300000,0.29012559,0.31507752,1.00000000
2549.91500000,0.28993114,0.31507399,1.00000000
2550.39700000,0.29009293,0.31506972,1.00000000
2550.87900000,0.28988956,0.31506470,1.00000000
2551.36200000,0.28983534,0.31505892,1.00000000
2551.84400000,0.28971243,0.31505241,1.00000000
2552.32600000,0.28978213,0.31504516,1.00000000
2552.80800000,0.28986064,0.31503717,1.00000000
2553.29000000,0.28950913,0.31502843,1.00000000
2553.77200000,0.28934533,0.31501895,1.00000000
2554.25400000,0.28926971,0.31500873,1.00000000
2554.73600000,0.28915938,0.31499777,1.00000000
2555.21900000,0.28922241,0.31498604,1.00000000
2555.70000000,0.28929419,0.31497363,1.00000000
2556.18300000,0.28911557,0.31496042,1.00000000
2556.66500000,0.28895198,0.31494650,1.00000000
2557.14700000,0.28900549,0.31493185,1.00000000
2557.62900000,0.28884522,0.31491645,1.00000000
2558.11100000,0.28893243,0.31490032,1.00000000
2558.59300000,0.28893392,0.31488346,1.00000000
2559.07500000,0.28865085,0.31486586,1.00000000
2559.55700000,0.28876097,0.31484753,1.00000000
2560.04000000,0.28860255,0.31482843,1.00000000
2560.52200000,0.28857515,0.31480864,1.00000000
2561.00400000,0.28842918,0.31478811,1.00000000
2561.48600000,0.28835619,0.31476686,1.00000000
2561.96800000,0.28828368,0.31474488,1.00000000
2562.45000000,0.28830002,0.31472217,1.00000000
2562.93200000,0.28832844,0.31469874,1.00000000
2563.41400000,0.28808776,0.31467458,1.00000000
2563.89600000,0.28803520,0.31464971,1.00000000
2564.37900000,0.28807788,0.31462405,1.00000000
2564.86100000,0.28793989,0.31459773,1.00000000
2565.34300000,0.28808692,0.31457069,1.00000000
2565.82500000,0.28801209,0.31454293,1.00000000
2566.30700000,0.28781281,0.31451446,1.00000000
2566.78900000,0.28770756,0.31448528,1.00000000
2567.27100000,0.28793603,0.31445538,1.00000000
2567.75300000,0.28767965,0.31442477,1.00000000
2568.23600000,0.28751852,0.31439338,1.00000000
2568.71800000,0.28757849,0.31436136,1.00000000
2569.20000000,0.28754361,0.31432862,1.00000000
2569.68200000,0.28741789,0.31429518,1.00000000
2570.16400000,0.28742920,0.31426104,1.00000000
2570.64600000,0.28745452,0.31422620,1.00000000
2571.12800000,0.28738137,0.31419066,1.00000000
2571.61000000,0.28737627,0.31415443,1.00000000
2572.09300000,0.28725920,0.31411742,1.00000000
2572.57500000,0.28721802,0.31407979,1.00000000
2573.05700000,0.28716512,0.31404148,1.00000000
2573.53900000,0.28699314,0.31400247,1.00000000
2574.02100000,0.28705773,0.31396278,1.00000000
2574.50300000,0.28701230,0.31392240,1.00000000
2574.98500000,0.28709809,0.31388134,1.00000000
2575.46700000,0.28696653,0.31383960,1.00000000
2575.94900000,0.28691084,0.31379718,1.00000000
2576.43200000,0.28682337,0.31375400,1.00000000
2576.91400000,0.28666941,0.31371023,1.00000000
2577.39600000,0.28667913,0.31366579,1.00000000
2577.87800000,0.28644427,0.31362068,1.00000000
2578.36000000,0.28660664,0.31357490,1.00000000
2578.84200000,0.28659038,0.31352846,1.00000000
2579.32400000,0.28661223,0.31348136,1.00000000
2579.80600000,0.28655140,0.31343359,1.00000000
2580.28900000,0.28665137,0.31338507,1.00000000
2580.77100000,0.28660565,0.31333600,1.00000000
2581.25300000,0.28654793,0.31328627,1.00000000
2581.73500000,0.28665400,0.31323589,1.00000000
2582.21700000,0.28644297,0.31318487,1.00000000
2582.69900000,0.28664601,0.31313320,1.00000000
2583.18100000,0.28649934,0.31308089,1.00000000
2583.66300000,0.28666408,0.31302795,1.00000000
2584.14600000,0.28646347,0.31297425,1.00000000
2584.62700000,0.28664597,0.31292015,1.00000000
2585.11000000,0.28670740,0.31286519,1.00000000
2585.59200000,0.28649726,0.31280971,1.00000000
2586.07400000,0.28643218,0.31275362,1.00000000
2586.55600000,0.28647564,0.31269690,1.00000000
2587.03800000,0.28637388,0.31263956,1.00000000
2587.52000000,0.28663261,0.31258161,1.00000000
2588.00200000,0.28653767,0.31252304,1.00000000
2588.48400000,0.28655723,0.31246387,1.00000000
2588.96700000,0.28641027,0.31240396,1.00000000
2589.44900000,0.28661917,0.31234358,1.00000000
2589.93100000,0.28661493,0.31228259,1.00000000
2590.41300000,0.28671537,0.31222101,1.00000000
2590.89500000,0.28668942,0.31215883,1.00000000
2591.37700000,0.28670563,0.31209607,1.00000000
2591.85900000,0.28668145,0.31203272,1.00000000
2592.34100000,0.28672729,0.31196878,1.00000000
2592.82300000,0.28679623,0.31190427,1.00000000
2593.30600000,0.28670052,0.31183904,1.00000000
2593.78800000,0.28648227,0.31177337,1.00000000
2594.27000000,0.28661446,0.31170713,1.00000000
2594.75200000,0.28650223,0.31164033,1.00000000
2595.23400000,0.28672368,0.31157296,1.00000000
2595.71600000,0.28660943,0.31150504,1.00000000
2596.19800000,0.28644645,0.31143655,1.00000000
2596.68000000,0.28649953,0.31136752,1.00000000
2597.16300000,0.28661902,0.31129779,1.00000000
2597.64500000,0.28648871,0.31122766,1.00000000
2598.12700000,0.28640269,0.31115699,1.00000000
2598.60900000,0.28651020,0.31108578,1.00000000
2599.09100000,0.28667223,0.31101403,1.00000000
2599.57300000,0.28653883,0.31094176,1.00000000
2600.05500000,0.28653806,0.31086895,1.00000000
2600.53700000,0.28657687,0.31079563,1.00000000
2601.02000000,0.28666306,0.31072163,1.00000000
2601.50200000,0.28647582,0.31064727,1.00000000
2601.98400000,0.28672146,0.31057240,1.00000000
2602.46600000,0.28666485,0.31049702,1.00000000
2602.94800000,0.28675052,0.31042114,1.00000000
2603.43000000,0.28691650,0.31034476,1.00000000
2603.91200000,0.28688914,0.31026788,1.00000000
2604.39400000,0.28681371,0.31019051,1.00000000
2604.87600000,0.28692145,0.31011266,1.00000000
2605.35900000,0.28677556,0.31003416,1.00000000
2605.84100000,0.28679206,0.30995533,1.00000000
2606.32300000,0.28693570,0.30987604,1.00000000
2606.80500000,0.28688474,0.30979627,1.00000000
2607.28700000,0.28689998,0.30971604,1.00000000
2607.76900000,0.28697824,0.30963534,1.00000000
2608.25100000,0.28719000,0.30955419,1.00000000
2608.73300000,0.28712303,0.30947258,1.00000000
2609.21600000,0.28717127,0.30939035,1.00000000
2609.69800000,0.28721669,0.30930784,1.00000000
2610.18000000,0.28723619,0.30922489,1.00000000
2610.66200000,0.28720265,0.30914150,1.00000000
2611.14400000,0.28739054,0.30905768,1.00000000
2611.62600000,0.28724698,0.30897344,1.00000000
2612.10800000,0.28722259,0.30888877,1.00000000
2612.59000000,0.28732635,0.30880367,1.00000000
2613.07300000,0.28730840,0.30871799,1.00000000
2613.55400000,0.28748557,0.30863225,1.00000000
2614.03700000,0.28747308,0.30854574,1.00000000
2614.51900000,0.28757771,0.30845902,1.00000000
2615.00100000,0.28769448,0.30837189,1.00000000
2615.48300000,0.28773611,0.30828437,1.00000000
2615.96500000,0.28778771,0.30819647,1.00000000
2616.44700000,0.28790456,0.30810818,1.00000000
2616.92900000,0.28782934,0.30801951,1.00000000
2617.41100000,0.28807774,0.30793046,1.00000000
2617.89400000,0.28804381,0.30784086,1.00000000
2618.37600000,0.28786404,0.30775108,1.00000000
2618.85800000,0.28816877,0.30766094,1.00000000
2619.34000000,0.28821959,0.30757044,1.00000000
2619.82200000,0.28815329,0.30747959,1.00000000
2620.30400000,0.28848608,0.30738840,1.00000000
2620.78600000,0.28823038,0.30729686,1.00000000
2621.26800000,0.28841822,0.30720498,1.00000000
2621.75000000,0.28845724,0.30711278,1.00000000
2622.23300000,0.28841228,0.30702005,1.00000000
2622.71500000,0.28866762,0.30692719,1.00000000
2623.19700000,0.28874735,0.30683401,1.00000000
2623.67900000,0.28882280,0.30674052,1.00000000
2624.16100000,0.28901588,0.30664673,1.00000000
2624.64300000,0.28893949,0.30655262,1.00000000
2625.12500000,0.28878749,0.30645822,1.00000000
2625.60700000,0.28911721,0.30636353,1.00000000
2626.09000000,0.28915324,0.30626835,1.00000000
2626.57200000,0.28914411,0.30617308,1.00000000
2627.05400000,0.28919638,0.30607754,1.00000000
2627.53600000,0.28940641,0.30598172,1.00000000
2628.01800000,0.28945218,0.30588563,1.00000000
2628.50000000,0.28955987,0.30578928,1.00000000
2628.98200000,0.28970313,0.30569267,1.00000000
2629.46400000,0.28960546,0.30559580,1.00000000
2629.94700000,0.28967857,0.30549848,1.00000000
2630.42900000,0.28982234,0.30540113,1.00000000
2630.91100000,0.28992369,0.30530353,1.00000000
2631.39300000,0.28985485,0.30520570,1.00000000
2631.87500000,0.29004637,0.30510764,1.00000000
2632.35700000,0.29009408,0.30500935,1.00000000
2632.83900000,0.29026660,0.30491085,1.00000000
2633.32100000,0.29014347,0.30481213,1.00000000
2633.80300000,0.29042005,0.30471321,1.00000000
2634.28600000,0.29055699,0.30461388,1.00000000
2634.76800000,0.29070500,0.30451455,1.00000000
2635.25000000,0.29083961,0.30441503,1.00000000
2635.73200000,0.29106577,0.30431532,1.00000000
2636.21400000,0.29094865,0.30421544,1.00000000
2636.69600000,0.29123992,0.30411537,1.00000000
2637.17800000,0.29100224,0.30401513,1.00000000
2637.66000000,0.29139896,0.30391472,1.00000000
2638.14300000,0.29128850,0.30381395,1.00000000
2638.62500000,0.29152955,0.30371322,1.00000000
2639.10700000,0.29167941,0.30361235,1.00000000
2639.58900000,0.29180401,0.30351133,1.00000000
2640.07100000,0.29171021,0.30341016,1.00000000
2640.55300000,0.29212129,0.30330886,1.00000000
2641.03500000,0.29203183,0.30320743,1.00000000
2641.51700000,0.29220158,0.30310588,1.00000000
2642.00000000,0.29221448,0.30300399,1.00000000
2642.48100000,0.29230015,0.30290242,1.00000000
2642.96400000,0.29239105,0.30280031,1.00000000
2643.44600000,0.29254802,0.30269830,1.00000000
2643.92800000,0.29271107,0.30259620,1.00000000
2644.41000000,0.29282078,0.30249401,1.00000000
2644.89200000,0.29272256,0.30239172,1.00000000
2645.37400000,0.29298264,0.30228936,1.00000000
2645.85600000,0.29287636,0.30218691,1.00000000
2646.33800000,0.29303098,0.30208440,1.00000000
2646.82100000,0.29291121,0.30198160,1.00000000
2647.30300000,0.29347125,0.30187895,1.00000000
2647.78500000,0.29336581,0.30177625,1.00000000
2648.26700000,0.29338309,0.30167350,1.00000000
2648.74900000,0.29348510,0.30157070,1.00000000
2649.23100000,0.29355639,0.30146786,1.00000000
2649.71300000,0.29363058,0.30136499,1.00000000
2650.19500000,0.29369980,0.30126208,1.00000000
2650.67700000,0.29396590,0.30115916,1.00000000
2651.16000000,0.29404378,0.30105599,1.00000000
2651.64200000,0.29412802,0.30095303,1.00000000
2652.12400000,0.29429996,0.30085006,1.00000000
2652.60600000,0.29459490,0.30074709,1.00000000
2653.08800000,0.29446491,0.30064412,1.00000000
2653.57000000,0.29474793,0.30054115,1.00000000
2654.05200000,0.29458078,0.30043820,1.00000000
2654.53400000,0.29469523,0.30033527,1.00000000
2655.01700000,0.29491386,0.30023215,1.00000000
2655.49900000,0.29502248,0.30012927,1.00000000
2655.98100000,0.29491996,0.30002642,1.00000000
2656.46300000,0.29500663,0.29992361,1.00000000
2656.94500000,0.29523527,0.29982085,1.00000000
2657.42700000,0.29538930,0.29971814,1.00000000
2657.90900000,0.29567835,0.29961548,1.00000000
2658.39100000,0.29565673,0.29951289,1.00000000
2658.87400000,0.29586508,0.29941014,1.00000000
2659.35600000,0.29577479,0.29930768,1.00000000
2659.83800000,0.29620686,0.29920530,1.00000000
2660.32000000,0.29609264,0.29910300,1.00000000
2660.80200000,0.29614071,0.29900079,1.00000000
2661.28400000,0.29634419,0.29889867,1.00000000
2661.76600000,0.29648011,0.29879664,1.00000000
2662.24800000,0.29648273,0.29869472,1.00000000
2662.73000000,0.29682562,0.29859291,1.00000000
2663.21300000,0.29708340,0.29849100,1.00000000
2663.69500000,0.29694032,0.29838943,1.00000000
2664.17700000,0.29702513,0.29828797,1.00000000
2664.65900000,0.29723143,0.29818664,1.00000000
2665.14100000,0.29740021,0.29808545,1.00000000
2665.62300000,0.29743377,0.29798440,1.00000000
2666.10500000,0.29757524,0.29788349,1.00000000
2666.58700000,0.29759138,0.29778274,1.00000000
2667.07000000,0.29790061,0.29768193,1.00000000
2667.55200000,0.29789885,0.29758149,1.00000000
2668.03400000,0.29811594,0.29748122,1.00000000
2668.51600000,0.29820461,0.29738111,1.00000000
2668.99800000,0.29835900,0.29728119,1.00000000
2669.48000000,0.29811321,0.29718144,1.00000000
2669.96200000,0.29847500,0.29708188,1.00000000
2670.44400000,0.29863233,0.29698251,1.00000000
2670.92700000,0.29881483,0.29688314,1.00000000
2671.40800000,0.29876996,0.29678437,1.00000000
2671.89100000,0.29891551,0.29668541,1.00000000
2672.37300000,0.29888327,0.29658686,1.00000000
2672.85500000,0.29921684,0.29648852,1.00000000
2673.33700000,0.29932365,0.29639041,1.00000000
2673.81900000,0.29939715,0.29629253,1.00000000
2674.30100000,0.29955307,0.29619488,1.00000000
2674.78300000,0.29959244,0.29609747,1.00000000
2675.26500000,0.29973857,0.29600030,1.00000000
2675.74800000,0.29981032,0.29590317,1.00000000
2676.23000000,0.29993450,0.29580651,1.00000000
2676.71200000,0.29996443,0.29571009,1.00000000
2677.19400000,0.30020921,0.29561394,1.00000000
2677.67600000,0.30021110,0.29551806,1.00000000
2678.15800000,0.30029136,0.29542245,1.00000000
2678.64000000,0.30047057,0.29532712,1.00000000
2679.12200000,0.30057803,0.29523207,1.00000000
2679.60400000,0.30088195,0.29513730,1.00000000
2680.08700000,0.30085088,0.29504264,1.00000000
2680.56900000,0.30106583,0.29494846,1.00000000
2681.05100000,0.30092085,0.29485459,1.00000000
2681.53300000,0.30124144,0.29476103,1.00000000
2682.01500000,0.30122024,0.29466777,1.00000000
2682.49700000,0.30147136,0.29457483,1.00000000
2682.97900000,0.30171390,0.29448222,1.00000000
2683.46100000,0.30167108,0.29438993,1.00000000
2683.94400000,0.30198812,0.29429778,1.00000000
2684.42600000,0.30202211,0.29420615,1.00000000
2684.90800000,0.30213505,0.29411487,1.00000000
2685.39000000,0.30204403,0.29402393,1.00000000
2685.87200000,0.30237847,0.29393334,1.00000000
2686.35400000,0.30251617,0.29384310,1.00000000
2686.83600000,0.30251973,0.29375323,1.00000000
2687.31800000,0.30260306,0.29366371,1.00000000
2687.80100000,0.30271036,0.29357439,1.00000000
2688.28300000,0.30282347,0.29348561,1.00000000
2688.76500000,0.30305919,0.29339722,1.00000000
2689.24700000,0.30293249,0.29330921,1.00000000
2689.72900000,0.30312208,0.29322158,1.00000000
2690.21100000,0.30343235,0.29313435,1.00000000
2690.69300000,0.30343847,0.29304751,1.00000000
2691.17500000,0.30366303,0.29296107,1.00000000
2691.65700000,0.30370089,0.29287503,1.00000000
2692.14000000,0.30385783,0.29278923,1.00000000
2692.62200000,0.30410975,0.29270401,1.00000000
2693.10400000,0.30418679,0.29261922,1.00000000
2693.58600000,0.30404562,0.29253485,1.00000000
2694.06800000,0.30440297,0.29245090,1.00000000
2694.55000000,0.30447079,0.29236738,1.00000000
2695.03200000,0.30449700,0.29228430,1.00000000
2695.51400000,0.30467387,0.29220166,1.00000000
2695.99700000,0.30464207,0.29211929,1.00000000
2696.47900000,0.30493039,0.29203754,1.00000000
2696.96100000,0.30513885,0.29195624,1.00000000
2697.44300000,0.30516681,0.29187540,1.00000000
2697.92500000,0.30523949,0.29179502,1.00000000
2698.40700000,0.30543867,0.29171510,1.00000000
2698.88900000,0.30536641,0.29163566,1.00000000
2699.37100000,0.30598837,0.29155668,1.00000000
2699.85400000,0.30579157,0.29147802,1.00000000
2700.33500000,0.30576896,0.29140016,1.00000000
2700.81800000,0.30606605,0.29132247,1.00000000
2701.30000000,0.30617191,0.29124543,1.00000000
2701.78200000,0.30642769,0.29116888,1.00000000
2702.26400000,0.30651603,0.29109282,1.00000000
2702.74600000,0.30661617,0.29101727,1.00000000
2703.22800000,0.30668913,0.29094222,1.00000000
2703.71000000,0.30673556,0.29086768,1.00000000
2704.19200000,0.30693894,0.29079365,1.00000000
2704.67500000,0.30673963,0.29071999,1.00000000
2705.15700000,0.30716514,0.29064700,1.00000000
2705.63900000,0.30714447,0.29057453,1.00000000
2706.12100000,0.30717628,0.29050259,1.00000000
2706.60300000,0.30730484,0.29043118,1.00000000
2707.08500000,0.30761695,0.29036030,1.00000000
2707.56700000,0.30800896,0.29028997,1.00000000
2708.04900000,0.30774307,0.29022017,1.00000000
2708.53100000,0.30803673,0.29015093,1.00000000
2709.01400000,0.30818413,0.29008209,1.00000000
2709.49600000,0.30845912,0.29001394,1.00000000
2709.97800000,0.30851336,0.28994635,1.00000000
2710.46000000,0.30867831,0.28987932,1.00000000
2710.94200000,0.30867239,0.28981286,1.00000000
2711.42400000,0.30873279,0.28974696,1.00000000
2711.90600000,0.30889466,0.28968163,1.00000000
2712.38800000,0.30898853,0.28961687,1.00000000
2712.87100000,0.30910478,0.28955256,1.00000000
2713.35300000,0.30921478,0.28948896,1.00000000
2713.83500000,0.30931174,0.28942594,1.00000000
2714.31700000,0.30936222,0.28936351,1.00000000
2714.79900000,0.30961956,0.28930167,1.00000000
2715.28100000,0.30939608,0.28924043,1.00000000
2715.76300000,0.30977611,0.28917978,1.00000000
2716.24500000,0.30992313,0.28911973,1.00000000
2716.72800000,0.30994234,0.28906016,1.00000000
2717.21000000,0.31022855,0.28900131,1.00000000
2717.69200000,0.31022587,0.28894308,1.00000000
2718.17400000,0.31036224,0.28888546,1.00000000
2718.65600000,0.31052126,0.28882845,1.00000000
2719.13800000,0.31069783,0.28877206,1.00000000
2719.62000000,0.31083319,0.28871629,1.00000000
2720.10200000,0.31086102,0.28866114,1.00000000
2720.58400000,0.31086289,0.28860662,1.00000000
2721.06700000,0.31111975,0.28855261,1.00000000
2721.54900000,0.31115416,0.28849935,1.00000000
2722.03100000,0.31093569,0.28844672,1.00000000
2722.51300000,0.31121206,0.28839473,1.00000000
2722.99500000,0.31145326,0.28834338,1.00000000
2723.47700000,0.31143282,0.28829268,1.00000000
2723.95900000,0.31167600,0.28824261,1.00000000
2724.44100000,0.31181725,0.28819320,1.00000000
2724.92400000,0.31178364,0.28814433,1.00000000
2725.40600000,0.31194167,0.28809622,1.00000000
2725.88800000,0.31213950,0.28804876,1.00000000
2726.37000000,0.31215261,0.28800196,1.00000000
2726.85200000,0.31233122,0.28795582,1.00000000
2727.33400000,0.31229734,0.28791034,1.00000000
2727.81600000,0.31256344,0.28786553,1.00000000
2728.29800000,0.31267965,0.28782138,1.00000000
2728.78100000,0.31265666,0.28777781,1.00000000
2729.26200000,0.31274015,0.28773509,1.00000000
2729.74500000,0.31299966,0.28769287,1.00000000
2730.22700000,0.31287859,0.28765141,1.00000000
2730.70900000,0.31291072,0.28761063,1.00000000
2731.19100000,0.31325071,0.28757054,1.00000000
2731.67300000,0.31315577,0.28753112,1.00000000
2732.15500000,0.31336138,0.28749238,1.00000000
2732.63700000,0.31310523,0.28745434,1.00000000
2733.11900000,0.31363092,0.28741698,1.00000000
2733.60200000,0.31376055,0.28738023,1.00000000
2734.08400000,0.31353977,0.28734425,1.00000000
2734.56600000,0.31379730,0.28730897,1.00000000
2735.04800000,0.31399209,0.28727438,1.00000000
2735.53000000,0.31408363,0.28724049,1.00000000
2736.01200000,0.31426137,0.28720729,1.00000000
2736.49400000,0.31433663,0.28717480,1.00000000
2736.97600000,0.31426005,0.28714301,1.00000000
2737.45800000,0.31463192,0.28711192,1.00000000
2737.94100000,0.31456878,0.28708148,1.00000000
2738.42300000,0.31461510,0.28705181,1.00000000
2738.90500000,0.31475647,0.28702284,1.00000000
2739.38700000,0.31473000,0.28699459,1.00000000
2739.86900000,0.31496248,0.28696704,1.00000000
2740.35100000,0.31496948,0.28694021,1.00000000
2740.83300000,0.31524766,0.28691410,1.00000000
2741.31500000,0.31525283,0.28688870,1.00000000
2741.79800000,0.31549424,0.28686396,1.00000000
2742.28000000,0.31557122,0.28684000,1.00000000
2742.76200000,0.31558709,0.28681675,1.00000000
2743.24400000,0.31571334,0.28679423,1.00000000
2743.72600000,0.31580177,0.28677242,1.00000000
2744.20800000,0.31578025,0.28675134,1.00000000
2744.69000000,0.31582802,0.28673098,1.00000000
2745.17200000,0.31598431,0.28671135,1.00000000
2745.65500000,0.31592396,0.28669241,1.00000000
2746.13700000,0.31618034,0.28667423,1.00000000
2746.61900000,0.31617916,0.28665678,1.00000000
2747.10100000,0.31640524,0.28664005,1.00000000
2747.58300000,0.31643850,0.28662406,1.00000000
2748.06500000,0.31645577,0.28660880,1.00000000
2748.54700000,0.31664169,0.28659427,1.00000000
2749.02900000,0.31680161,0.28658047,1.00000000
2749.51100000,0.31685926,0.28656740,1.00000000
2749.99400000,0.31683962,0.28655504,1.00000000
2750.47600000,0.31690989,0.28654344,1.00000000
2750.95800000,0.31698213,0.28653258,1.00000000
2751.44000000,0.31689041,0.28652244,1.00000000
2751.92200000,0.31704925,0.28651305,1.00000000
2752.40400000,0.31718297,0.28650439,1.00000000
2752.88600000,0.31725097,0.28649647,1.00000000
2753.36800000,0.31715183,0.28648928,1.00000000
2753.85100000,0.31746511,0.28648282,1.00000000
2754.33300000,0.31760060,0.28647711,1.00000000
2754.81500000,0.31736738,0.28647214,1.00000000
2755.29700000,0.31744826,0.28646790,1.00000000
2755.77900000,0.31759443,0.28646440,1.00000000
2756.26100000,0.31770908,0.28646165,1.00000000
2756.74300000,0.31774693,0.28645963,1.00000000
2757.22500000,0.31775844,0.28645834,1.00000000
2757.70800000,0.31765132,0.28645780,1.00000000
2758.18900000,0.31778738,0.28645800,1.00000000
