nu_cm1,R_obs,R_model_best,weight
2511.34600000,0.18072300,0.19316241,1.00000000
2511.82800000,0.18070512,0.19309837,1.00000000
2512.31000000,0.18087638,0.19303385,1.00000000
2512.79200000,0.18088936,0.19296887,1.00000000
2513.27400000,0.18078585,0.19290344,1.00000000
2513.75600000,0.18086456,0.19283756,1.00000000
2514.23900000,0.18109608,0.19277112,1.00000000
2514.72100000,0.18100727,0.19270439,1.00000000
2515.20300000,0.18114954,0.19263724,1.00000000
2515.68500000,0.18102526,0.19256970,1.00000000
2516.16700000,0.18124953,0.19250176,1.00000000
2516.64900000,0.18142141,0.19243344,1.00000000
2517.13100000,0.18119261,0.19236475,1.00000000
2517.61300000,0.18106771,0.19229569,1.00000000
2518.09500000,0.18127595,0.19222629,1.00000000
2518.57800000,0.18123068,0.19215640,1.00000000
2519.06000000,0.18154207,0.19208632,1.00000000
2519.54200000,0.18161167,0.19201592,1.00000000
2520.02400000,0.18153712,0.19194522,1.00000000
2520.50600000,0.18156417,0.19187422,1.00000000
2520.98800000,0.18171755,0.19180293,1.00000000
2521.47000000,0.18178023,0.19173136,1.00000000
2521.95200000,0.18171231,0.19165952,1.00000000
2522.43500000,0.18175234,0.19158728,1.00000000
2522.91700000,0.18192314,0.19151494,1.00000000
2523.39900000,0.18199550,0.19144237,1.00000000
2523.88100000,0.18204539,0.19136957,1.00000000
2524.36300000,0.18194387,0.19129656,1.00000000
2524.84500000,0.18222162,0.19122335,1.00000000
2525.32700000,0.18227090,0.19114995,1.00000000
2525.80900000,0.18228674,0.19107636,1.00000000
2526.29200000,0.18245310,0.19100245,1.00000000
2526.77300000,0.18242865,0.19092869,1.00000000
2527.25600000,0.18264942,0.19085448,1.00000000
2527.73800000,0.18262246,0.19078027,1.00000000
2528.22000000,0.18268456,0.19070595,1.00000000
2528.70200000,0.18287684,0.19063150,1.00000000
2529.18400000,0.18287438,0.19055695,1.00000000
2529.66600000,0.18285979,0.19048231,1.00000000
2530.14800000,0.18295258,0.19040758,1.00000000
2530.63000000,0.18317151,0.19033277,1.00000000
2531.11300000,0.18318033,0.19025776,1.00000000
2531.59500000,0.18304088,0.19018284,1.00000000
2532.07700000,0.18300752,0.19010788,1.00000000
2532.55900000,0.18336403,0.19003290,1.00000000
2533.04100000,0.18327990,0.18995789,1.00000000
2533.52300000,0.18326193,0.18988288,1.00000000
2534.00500000,0.18355456,0.18980787,1.00000000
2534.48700000,0.18349727,0.18973288,1.00000000
2534.96900000,0.18373810,0.18965790,1.00000000
2535.45200000,0.18366140,0.18958281,1.00000000
2535.93400000,0.18343518,0.18950792,1.00000000
2536.41600000,0.18384877,0.18943308,1.00000000
2536.89800000,0.18399568,0.18935831,1.00000000
2537.38000000,0.18362340,0.18928362,1.00000000
2537.86200000,0.18412868,0.18920902,1.00000000
2538.34400000,0.18407898,0.18913452,1.00000000
2538.82600000,0.18414929,0.18906012,1.00000000
2539.30900000,0.18458684,0.18898569,1.00000000
2539.79100000,0.18416994,0.18891155,1.00000000
2540.27300000,0.18439276,0.18883754,1.00000000
2540.75500000,0.18460789,0.18876369,1.00000000
2541.23700000,0.18479537,0.18869000,1.00000000
2541.71900000,0.18476578,0.18861648,1.00000000
2542.20100000,0.18479970,0.18854315,1.00000000
2542.68300000,0.18489782,0.18847001,1.00000000
2543.16600000,0.18498940,0.18839692,1.00000000
2543.64800000,0.18505159,0.18832419,1.00000000
2544.13000000,0.18514546,0.18825169,1.00000000
2544.61200000,0.18519734,0.18817942,1.00000000
2545.09400000,0.18535921,0.18810740,1.00000000
2545.57600000,0.18544630,0.18803563,1.00000000
2546.05800000,0.18555573,0.18796412,1.00000000
2546.54000000,0.18557466,0.18789289,1.00000000
2547.02200000,0.18550553,0.18782194,1.00000000
2547.50500000,0.18572708,0.18775113,1.00000000
2547.98700000,0.18593162,0.18768078,1.00000000
2548.46900000,0.18589748,0.18761074,1.00000000
2548.95100000,0.18600385,0.18754103,1.00000000
2549.43300000,0.18580133,0.18747165,1.00000000
2549.91500000,0.18637026,0.18740261,1.00000000
2550.39700000,0.18605946,0.18733392,1.00000000
2550.87900000,0.18614044,0.18726559,1.00000000
2551.36200000,0.18626876,0.18719749,1.00000000
2551.84400000,0.18642952,0.18712991,1.00000000
2552.32600000,0.18637100,0.18706273,1.00000000
2552.80800000,0.18674563,0.18699594,1.00000000
2553.29000000,0.18667048,0.18692956,1.00000000
2553.77200000,0.18659956,0.18686359,1.00000000
2554.25400000,0.18679202,0.18679805,1.00000000
2554.73600000,0.18680834,0.18673295,1.00000000
2555.21900000,0.18677777,0.18666815,1.00000000
2555.70000000,0.18692599,0.18660408,1.00000000
2556.18300000,0.18702974,0.18654020,1.00000000
2556.66500000,0.18713725,0.18647692,1.00000000
2557.14700000,0.18711592,0.18641413,1.00000000
2557.62900000,0.18743417,0.18635182,1.00000000
2558.11100000,0.18747564,0.18629000,1.00000000
2558.59300000,0.18754127,0.18622869,1.00000000
2559.07500000,0.18748616,0.18616789,1.00000000
2559.55700000,0.18739051,0.18610761,1.00000000
2560.04000000,0.18759826,0.18604773,1.00000000
2560.52200000,0.18777029,0.18598852,1.00000000
2561.00400000,0.18780070,0.18592985,1.00000000
2561.48600000,0.18772153,0.18587173,1.00000000
2561.96800000,0.18778506,0.18581418,1.00000000
2562.45000000,0.18796920,0.18575719,1.00000000
2562.93200000,0.18783486,0.18570077,1.00000000
2563.41400000,0.18803304,0.18564494,1.00000000
2563.89600000,0.18818213,0.18558970,1.00000000
2564.37900000,0.18803258,0.18553494,1.00000000
2564.86100000,0.18824402,0.18548091,1.00000000
2565.34300000,0.18814303,0.18542748,1.00000000
2565.82500000,0.18810648,0.18537467,1.00000000
2566.30700000,0.18835861,0.18532249,1.00000000
2566.78900000,0.18813595,0.18527095,1.00000000
2567.27100000,0.18841986,0.18522004,1.00000000
2567.75300000,0.18839070,0.18516978,1.00000000
2568.23600000,0.18838026,0.18512007,1.00000000
2568.71800000,0.18848990,0.18507113,1.00000000
2569.20000000,0.18859198,0.18502285,1.00000000
2569.68200000,0.18878412,0.18497524,1.00000000
2570.16400000,0.18884294,0.18492831,1.00000000
2570.64600000,0.18882214,0.18488206,1.00000000
2571.12800000,0.18898082,0.18483651,1.00000000
2571.61000000,0.18877773,0.18479165,1.00000000
2572.09300000,0.18900459,0.18474741,1.00000000
2572.57500000,0.18916408,0.18470396,1.00000000
2573.05700000,0.18913791,0.18466123,1.00000000
2573.53900000,0.18939907,0.18461922,1.00000000
2574.02100000,0.18929765,0.18457793,1.00000000
2574.50300000,0.18938810,0.18453738,1.00000000
2574.98500000,0.18943625,0.18449756,1.00000000
2575.46700000,0.18952612,0.18445847,1.00000000
2575.94900000,0.18945735,0.18442014,1.00000000
2576.43200000,0.18948487,0.18438247,1.00000000
2576.91400000,0.18955638,0.18434564,1.00000000
2577.39600000,0.18977832,0.18430957,1.00000000
2577.87800000,0.18965440,0.18427426,1.00000000
2578.36000000,0.18974540,0.18423973,1.00000000
2578.84200000,0.18989425,0.18420596,1.00000000
2579.32400000,0.18969115,0.18417297,1.00000000
2579.80600000,0.18957965,0.18414076,1.00000000
2580.28900000,0.18981669,0.18410928,1.00000000
2580.77100000,0.19003995,0.18407864,1.00000000
2581.25300000,0.18990548,0.18404880,1.00000000
2581.73500000,0.19022226,0.18401976,1.00000000
2582.21700000,0.18990331,0.18399152,1.00000000
2582.69900000,0.19004718,0.18396407,1.00000000
2583.18100000,0.19003401,0.18393744,1.00000000
2583.66300000,0.19023218,0.18391162,1.00000000
2584.14600000,0.19017998,0.18388655,1.00000000
2584.62700000,0.19014333,0.18386241,1.00000000
2585.11000000,0.19030169,0.18383898,1.00000000
2585.59200000,0.19012018,0.18381643,1.00000000
2586.07400000,0.19034526,0.18379470,1.00000000
2586.55600000,0.19028022,0.18377379,1.00000000
2587.03800000,0.19019289,0.18375372,1.00000000
2587.52000000,0.19038482,0.18373447,1.00000000
2588.00200000,0.19038499,0.18371606,1.00000000
2588.48400000,0.19034029,0.18369848,1.00000000
2588.96700000,0.19053061,0.18368171,1.00000000
2589.44900000,0.19044576,0.18366581,1.00000000
2589.93100000,0.19057411,0.18365075,1.00000000
2590.41300000,0.19046745,0.18363654,1.00000000
2590.89500000,0.19061665,0.18362316,1.00000000
2591.37700000,0.19072631,0.18361064,1.00000000
2591.85900000,0.19064000,0.18359896,1.00000000
2592.34100000,0.19057140,0.18358812,1.00000000
2592.82300000,0.19069005,0.18357814,1.00000000
2593.30600000,0.19057229,0.18356898,1.00000000
2593.78800000,0.19059007,0.18356070,1.00000000
2594.27000000,0.19067732,0.18355326,1.00000000
2594.75200000,0.19071291,0.18354668,1.00000000
2595.23400000,0.19077919,0.18354095,1.00000000
2595.71600000,0.19089624,0.18353607,1.00000000
2596.19800000,0.19100006,0.18353204,1.00000000
2596.68000000,0.19103966,0.18352886,1.00000000
2597.16300000,0.19102127,0.18352653,1.00000000
2597.64500000,0.19107100,0.18352506,1.00000000
2598.12700000,0.19102730,0.18352444,1.00000000
2598.60900000,0.19088969,0.18352467,1.00000000
2599.09100000,0.19093280,0.18352575,1.00000000
2599.57300000,0.19116236,0.18352768,1.00000000
2600.05500000,0.19109945,0.18353046,1.00000000
2600.53700000,0.19086098,0.18353409,1.00000000
2601.02000000,0.19104992,0.18353857,1.00000000
2601.50200000,0.19092490,0.18354390,1.00000000
2601.98400000,0.19096879,0.18355006,1.00000000
2602.46600000,0.19105273,0.18355707,1.00000000
2602.94800000,0.19106851,0.18356492,1.00000000
2603.43000000,0.19109595,0.18357362,1.00000000
2603.91200000,0.19091127,0.18358315,1.00000000
2604.39400000,0.19110693,0.18359352,1.00000000
2604.87600000,0.19116866,0.18360472,1.00000000
2605.35900000,0.19107806,0.18361678,1.00000000
2605.84100000,0.19126093,0.18362965,1.00000000
2606.32300000,0.19124566,0.18364335,1.00000000
2606.80500000,0.19118623,0.18365787,1.00000000
2607.28700000,0.19122548,0.18367322,1.00000000
2607.76900000,0.19117225,0.18368939,1.00000000
2608.25100000,0.19127261,0.18370637,1.00000000
2608.73300000,0.19113177,0.18372418,1.00000000
2609.21600000,0.19146043,0.18374283,1.00000000
2609.69800000,0.19122758,0.18376226,1.00000000
2610.18000000,0.19136797,0.18378249,1.00000000
2610.66200000,0.19127399,0.18380353,1.00000000
2611.14400000,0.19123929,0.18382537,1.00000000
2611.62600000,0.19116913,0.18384800,1.00000000
2612.10800000,0.19123981,0.18387143,1.00000000
2612.59000000,0.19121975,0.18389565,1.00000000
2613.07300000,0.19113102,0.18392070,1.00000000
2613.55400000,0.19100055,0.18394644,1.00000000
2614.03700000,0.19126926,0.18397306,1.00000000
2614.51900000,0.19121667,0.18400040,1.00000000
2615.00100000,0.19114416,0.18402850,1.00000000
2615.48300000,0.19110819,0.18405738,1.00000000
2615.96500000,0.19119596,0.18408701,1.00000000
2616.44700000,0.19130401,0.18411741,1.00000000
2616.92900000,0.19110904,0.18414855,1.00000000
2617.41100000,0.19146872,0.18418044,1.00000000
2617.89400000,0.19129573,0.18421315,1.00000000
2618.37600000,0.19122710,0.18424652,1.00000000
2618.85800000,0.19117765,0.18428063,1.00000000
2619.34000000,0.19142729,0.18431547,1.00000000
2619.82200000,0.19123805,0.18435103,1.00000000
2620.30400000,0.19125422,0.18438730,1.00000000
2620.78600000,0.19130163,0.18442429,1.00000000
2621.26800000,0.19097477,0.18446199,1.00000000
2621.75000000,0.19096447,0.18450039,1.00000000
2622.23300000,0.19094673,0.18453957,1.00000000
2622.71500000,0.19108253,0.18457935,1.00000000
2623.19700000,0.19088184,0.18461982,1.00000000
2623.67900000,0.19110599,0.18466097,1.00000000
2624.16100000,0.19095129,0.18470279,1.00000000
2624.64300000,0.19102610,0.18474528,1.00000000
2625.12500000,0.19098754,0.18478843,1.00000000
2625.60700000,0.19080889,0.18483224,1.00000000
2626.09000000,0.19088990,0.18487678,1.00000000
2626.57200000,0.19091214,0.18492188,1.00000000
2627.05400000,0.19076676,0.18496761,1.00000000
2627.53600000,0.19064105,0.18501397,1.00000000
2628.01800000,0.19067217,0.18506095,1.00000000
2628.50000000,0.19061880,0.18510855,1.00000000
2628.98200000,0.19059684,0.18515676,1.00000000
2629.46400000,0.19078108,0.18520557,1.00000000
2629.94700000,0.19073036,0.18525508,1.00000000
2630.42900000,0.19057191,0.18530508,1.00000000
2630.91100000,0.19050460,0.18535565,1.00000000
2631.39300000,0.19061795,0.18540680,1.00000000
2631.87500000,0.19065232,0.18545852,1.00000000
2632.35700000,0.19051813,0.18551080,1.00000000
2632.83900000,0.19052064,0.18556363,1.00000000
2633.32100000,0.19022971,0.18561701,1.00000000
2633.80300000,0.19043465,0.18567092,1.00000000
2634.28600000,0.19043819,0.18572548,1.00000000
2634.76800000,0.19038664,0.18578044,1.00000000
2635.25000000,0.19015749,0.18583593,1.00000000
2635.73200000,0.19041744,0.18589192,1.00000000
2636.21400000,0.19019910,0.18594841,1.00000000
2636.69600000,0.19047018,0.18600539,1.00000000
2637.17800000,0.19040410,0.18606286,1.00000000
2637.66000000,0.19011248,0.18612080,1.00000000
2638.14300000,0.19013475,0.18617933,1.00000000
2638.62500000,0.19011471,0.18623820,1.00000000
2639.10700000,0.19007357,0.18629752,1.00000000
2639.58900000,0.19010969,0.18635729,1.00000000
2640.07100000,0.19003525,0.18641749,1.00000000
2640.55300000,0.19014564,0.18647812,1.00000000
2641.03500000,0.19006970,0.18653917,1.00000000
2641.51700000,0.18989672,0.18660063,1.00000000
2642.00000000,0.19003828,0.18666262,1.00000000
2642.48100000,0.18975575,0.18672475,1.00000000
2642.96400000,0.18966136,0.18678752,1.00000000
2643.44600000,0.18990311,0.18685054,1.00000000
2643.92800000,0.18982612,0.18691392,1.00000000
2644.41000000,0.18978720,0.18697767,1.00000000
2644.89200000,0.18954974,0.18704177,1.00000000
2645.37400000,0.18942173,0.18710621,1.00000000
2645.85600000,0.18939096,0.18717098,1.00000000
2646.33800000,0.18956022,0.18723608,1.00000000
2646.82100000,0.18933586,0.18730163,1.00000000
2647.30300000,0.18938189,0.18736736,1.00000000
2647.78500000,0.18925151,0.18743338,1.00000000
2648.26700000,0.18914098,0.18749969,1.00000000
2648.74900000,0.18904994,0.18756628,1.00000000
2649.23100000,0.18903822,0.18763315,1.00000000
2649.71300000,0.18901884,0.18770027,1.00000000
2650.19500000,0.18893161,0.18776765,1.00000000
2650.67700000,0.18886250,0.18783528,1.00000000
2651.16000000,0.18907146,0.18790328,1.00000000
2651.64200000,0.18880628,0.18797137,1.00000000
2652.12400000,0.18900292,0.18803968,1.00000000
2652.60600000,0.18884648,0.18810819,1.00000000
2653.08800000,0.18911350,0.18817691,1.00000000
2653.57000000,0.18860550,0.18824581,1.00000000
2654.05200000,0.18877745,0.18831490,1.00000000
2654.53400000,0.18875069,0.18838415,1.00000000
2655.01700000,0.18879829,0.18845372,1.00000000
2655.49900000,0.18860821,0.18852329,1.00000000
2655.98100000,0.18855435,0.18859301,1.00000000
2656.46300000,0.18833032,0.18866287,1.00000000
2656.94500000,0.18854006,0.18873285,1.00000000
2657.42700000,0.18829878,0.18880294,1.00000000
2657.90900000,0.18832714,0.18887315,1.00000000
2658.39100000,0.18827311,0.18894345,1.00000000
2658.87400000,0.18817446,0.18901399,1.00000000
2659.35600000,0.18804058,0.18908446,1.00000000
2659.83800000,0.18804812,0.18915501,1.00000000
2660.32000000,0.18796169,0.18922561,1.00000000
2660.80200000,0.18791527,0.18929627,1.00000000
2661.28400000,0.18800284,0.18936697,1.00000000
2661.76600000,0.18791079,0.18943770,1.00000000
2662.24800000,0.18775530,0.18950846,1.00000000
2662.73000000,0.18776426,0.18957923,1.00000000
2663.21300000,0.18777640,0.18965015,1.00000000
2663.69500000,0.18754740,0.18972093,1.00000000
2664.17700000,0.18747160,0.18979169,1.00000000
2664.65900000,0.18756924,0.18986244,1.00000000
2665.14100000,0.18755476,0.18993315,1.00000000
2665.62300000,0.18749937,0.19000382,1.00000000
2666.10500000,0.18745023,0.19007444,1.00000000
2666.58700000,0.18734331,0.19014501,1.00000000
2667.07000000,0.18730092,0.19021565,1.00000000
2667.55200000,0.18723144,0.19028607,1.00000000
2668.03400000,0.18715657,0.19035641,1.00000000
2668.51600000,0.18711685,0.19042665,1.00000000
2668.99800000,0.18711594,0.19049679,1.00000000
2669.48000000,0.18711833,0.19056681,1.00000000
2669.96200000,0.18700208,0.19063672,1.00000000
2670.44400000,0.18690915,0.19070649,1.00000000
2670.92700000,0.18673891,0.19077627,1.00000000
2671.40800000,0.18678179,0.19084562,1.00000000
2671.89100000,0.18660031,0.19091509,1.00000000
2672.37300000,0.18661284,0.19098426,1.00000000
2672.85500000,0.18669582,0.19105325,1.00000000
2673.33700000,0.18650992,0.19112206,1.00000000
2673.81900000,0.18636567,0.19119068,1.00000000
2674.30100000,0.18664798,0.19125909,1.00000000
2674.78300000,0.18637338,0.19132730,1.00000000
2675.26500000,0.18635971,0.19139529,1.00000000
2675.74800000,0.18624254,0.19146319,1.00000000
2676.23000000,0.18624411,0.19153072,1.00000000
2676.71200000,0.18630147,0.19159800,1.00000000
2677.19400000,0.18605296,0.19166504,1.00000000
2677.67600000,0.18609470,0.19173181,1.00000000
2678.15800000,0.18597878,0.19179831,1.00000000
2678.64000000,0.18588329,0.19186454,1.00000000
2679.12200000,0.18569299,0.19193049,1.00000000
2679.60400000,0.18574215,0.19199614,1.00000000
2680.08700000,0.18569137,0.19206162,1.00000000
2680.56900000,0.18561073,0.19212666,1.00000000
2681.05100000,0.18564090,0.19219138,1.00000000
2681.53300000,0.18551278,0.19225577,1.00000000
2682.01500000,0.18566044,0.19231984,1.00000000
2682.49700000,0.18527675,0.19238356,1.00000000
2682.97900000,0.18542415,0.19244693,1.00000000
2683.46100000,0.18517709,0.19250994,1.00000000
2683.94400000,0.18522836,0.19257272,1.00000000
2684.42600000,0.18539053,0.19263500,1.00000000
2684.90800000,0.18495958,0.19269690,1.00000000
2685.39000000,0.18486606,0.19275841,1.00000000
2685.87200000,0.18497474,0.19281952,1.00000000
2686.35400000,0.18489674,0.19288024,1.00000000
2686.83600000,0.18501820,0.19294054,1.00000000
2687.31800000,0.18485733,0.19300042,1.00000000
2687.80100000,0.18469645,0.19306001,1.00000000
2688.28300000,0.18468625,0.19311904,1.00000000
2688.76500000,0.18464092,0.19317763,1.00000000
2689.24700000,0.18472125,0.19323577,1.00000000
2689.72900000,0.18459606,0.19329347,1.00000000
2690.21100000,0.18440757,0.19335070,1.00000000
2690.69300000,0.18440274,0.19340747,1.00000000
2691.17500000,0.18432806,0.19346376,1.00000000
2691.65700000,0.18429074,0.19351958,1.00000000
2692.14000000,0.18419669,0.19357502,1.00000000
2692.62200000,0.18424060,0.19362985,1.00000000
2693.10400000,0.18401697,0.19368419,1.00000000
2693.58600000,0.18415024,0.19373802,1.00000000
2694.06800000,0.18391829,0.19379134,1.00000000
2694.55000000,0.18396671,0.19384414,1.00000000
2695.03200000,0.18381737,0.19389641,1.00000000
2695.51400000,0.18364043,0.19394816,1.00000000
2695.99700000,0.18374822,0.19399947,1.00000000
2696.47900000,0.18394949,0.19405014,1.00000000
2696.96100000,0.18371456,0.19410026,1.00000000
2697.44300000,0.18369831,0.19414982,1.00000000
2697.92500000,0.18378016,0.19419882,1.00000000
2698.40700000,0.18377517,0.19424726,1.00000000
2698.88900000,0.18377831,0.19429513,1.00000000
2699.37100000,0.18354259,0.19434242,1.00000000
2699.85400000,0.18374359,0.19438923,1.00000000
2700.33500000,0.18363348,0.19443526,1.00000000
2700.81800000,0.18358595,0.19448089,1.00000000
2701.30000000,0.18364339,0.19452582,1.00000000
2701.78200000,0.18350047,0.19457015,1.00000000
2702.26400000,0.18345475,0.19461388,1.00000000
2702.74600000,0.18338223,0.19465700,1.00000000
2703.22800000,0.18334185,0.19469949,1.00000000
2703.71000000,0.18331266,0.19474137,1.00000000
2704.19200000,0.18326414,0.19478262,1.00000000
2704.67500000,0.18304641,0.19482333,1.00000000
2705.15700000,0.18287747,0.19486331,1.00000000
2705.63900000,0.18303364,0.19490266,1.00000000
2706.12100000,0.18311543,0.19494137,1.00000000
2706.60300000,0.18307117,0.19497942,1.00000000
2707.08500000,0.18291536,0.19501683,1.00000000
2707.56700000,0.18293997,0.19505358,1.00000000
2708.04900000,0.18285610,0.19508968,1.00000000
2708.53100000,0.18274026,0.19512511,1.00000000
2709.01400000,0.18273352,0.19515994,1.00000000
2709.49600000,0.18293334,0.19519404,1.00000000
2709.97800000,0.18266100,0.19522746,1.00000000
2710.46000000,0.18282678,0.19526021,1.00000000
2710.94200000,0.18274808,0.19529227,1.00000000
2711.42400000,0.18261377,0.19532366,1.00000000
2711.90600000,0.18259661,0.19535435,1.00000000
2712.38800000,0.18273550,0.19538436,1.00000000
2712.87100000,0.18256389,0.19541374,1.00000000
2713.35300000,0.18280469,0.19544236,1.00000000
2713.83500000,0.18285703,0.19547028,1.00000000
2714.31700000,0.18275264,0.19549751,1.00000000
2714.79900000,0.18275645,0.19552403,1.00000000
2715.28100000,0.18265456,0.19554985,1.00000000
2715.76300000,0.18267717,0.19557496,1.00000000
2716.24500000,0.18268759,0.19559936,1.00000000
2716.72800000,0.18247702,0.19562311,1.00000000
2717.21000000,0.18255477,0.19564608,1.00000000
2717.69200000,0.18254551,0.19566835,1.00000000
2718.17400000,0.18244301,0.19568989,1.00000000
2718.65600000,0.18260267,0.19571072,1.00000000
2719.13800000,0.18240175,0.19573083,1.00000000
2719.62000000,0.18247961,0.19575022,1.00000000
2720.10200000,0.18241169,0.19576888,1.00000000
2720.58400000,0.18237876,0.19578682,1.00000000
2721.06700000,0.18221576,0.19580407,1.00000000
2721.54900000,0.18218453,0.19582056,1.00000000
2722.03100000,0.18224857,0.19583632,1.00000000
2722.51300000,0.18208262,0.19585135,1.00000000
2722.99500000,0.18229446,0.19586565,1.00000000
2723.47700000,0.18228077,0.19587922,1.00000000
2723.95900000,0.18223497,0.19589207,1.00000000
2724.44100000,0.18237135,0.19590418,1.00000000
2724.92400000,0.18202313,0.19591559,1.00000000
2725.40600000,0.18218397,0.19592623,1.00000000
2725.88800000,0.18225843,0.19593615,1.00000000
2726.37000000,0.18219992,0.19594534,1.00000000
2726.85200000,0.18211448,0.19595379,1.00000000
2727.33400000,0.18215557,0.19596151,1.00000000
2727.81600000,0.18228199,0.19596850,1.00000000
2728.29800000,0.18234297,0.19597476,1.00000000
2728.78100000,0.18217528,0.19598030,1.00000000
2729.26200000,0.18240078,0.19598509,1.00000000
2729.74500000,0.18228818,0.19598917,1.00000000
2730.22700000,0.18217048,0.19599251,1.00000000
2730.70900000,0.18221274,0.19599512,1.00000000
2731.19100000,0.18217905,0.19599701,1.00000000
2731.67300000,0.18218068,0.19599817,1.00000000
2732.15500000,0.18210955,0.19599860,1.00000000
2732.63700000,0.18219007,0.19599831,1.00000000
2733.11900000,0.18218920,0.19599730,1.00000000
2733.60200000,0.18215550,0.19599556,1.00000000
2734.08400000,0.18203874,0.19599310,1.00000000
2734.56600000,0.18221002,0.19598993,1.00000000
2735.04800000,0.18218445,0.19598604,1.00000000
2735.53000000,0.18213302,0.19598144,1.00000000
2736.01200000,0.18215971,0.19597612,1.00000000
2736.49400000,0.18234912,0.19597009,1.00000000
2736.97600000,0.18227748,0.19596336,1.00000000
2737.45800000,0.18232421,0.19595591,1.00000000
2737.94100000,0.18230820,0.19594775,1.00000000
2738.42300000,0.18236787,0.19593890,1.00000000
2738.90500000,0.18262565,0.19592935,1.00000000
2739.38700000,0.18247086,0.19591910,1.00000000
2739.86900000,0.18223828,0.19590816,1.00000000
2740.35100000,0.18228502,0.19589653,1.00000000
2740.83300000,0.18245387,0.19588420,1.00000000
2741.31500000,0.18225574,0.19587119,1.00000000
2741.79800000,0.18231542,0.19585747,1.00000000
2742.28000000,0.18211576,0.19584310,1.00000000
2742.76200000,0.18209515,0.19582805,1.00000000
2743.24400000,0.18213574,0.19581232,1.00000000
2743.72600000,0.18213631,0.19579593,1.00000000
2744.20800000,0.18232391,0.19577887,1.00000000
2744.69000000,0.18220736,0.19576114,1.00000000
2745.17200000,0.18217067,0.19574275,1.00000000
2745.65500000,0.18215827,0.19572367,1.00000000
2746.13700000,0.18235057,0.19570398,1.00000000
2746.61900000,0.18226961,0.19568363,1.00000000
2747.10100000,0.18229249,0.19566264,1.00000000
2747.58300000,0.18234994,0.19564101,1.00000000
2748.06500000,0.18241433,0.19561875,1.00000000
2748.54700000,0.18236064,0.19559585,1.00000000
2749.02900000,0.18236682,0.19557232,1.00000000
2749.51100000,0.18274875,0.19554817,1.00000000
2749.99400000,0.18247786,0.19552334,1.00000000
2750.47600000,0.18264867,0.19549796,1.00000000
2750.95800000,0.18264998,0.19547196,1.00000000
2751.44000000,0.18250234,0.19544535,1.00000000
2751.92200000,0.18259020,0.19541815,1.00000000
2752.40400000,0.18274853,0.19539034,1.00000000
2752.88600000,0.18269971,0.19536195,1.00000000
2753.36800000,0.18270220,0.19533297,1.00000000
2753.85100000,0.18285116,0.19530335,1.00000000
2754.33300000,0.18300726,0.19527321,1.00000000
2754.81500000,0.18302506,0.19524250,1.00000000
2755.29700000,0.18299738,0.19521122,1.00000000
2755.77900000,0.18311961,0.19517938,1.00000000
2756.26100000,0.18302091,0.19514699,1.00000000
2756.74300000,0.18308964,0.19511405,1.00000000
2757.22500000,0.18320340,0.19508056,1.00000000
2757.70800000,0.18302361,0.19504646,1.00000000
2758.18900000,0.18315035,0.19501197,1.00000000
2758.67200000,0.18301170,0.19497681,1.00000000
2759.15400000,0.18316930,0.19494120,1.00000000
2759.63600000,0.18335924,0.19490507,1.00000000
2760.11800000,0.18316394,0.19486844,1.00000000
2760.60000000,0.18307152,0.19483129,1.00000000
2761.08200000,0.18321747,0.19479366,1.00000000
2761.56400000,0.18324950,0.19475552,1.00000000
2762.04600000,0.18328166,0.19471691,1.00000000
2762.52900000,0.18306315,0.19467773,1.00000000
2763.01100000,0.18326468,0.19463816,1.00000000
2763.49300000,0.18322038,0.19459812,1.00000000
2763.97500000,0.18346849,0.19455762,1.00000000
2764.45700000,0.18355810,0.19451667,1.00000000
2764.93900000,0.18349069,0.19447527,1.00000000
2765.42100000,0.18325936,0.19443342,1.00000000
2765.90300000,0.18361508,0.19439115,1.00000000
2766.38500000,0.18358321,0.19434844,1.00000000
2766.86800000,0.18367103,0.19430522,1.00000000
2767.35000000,0.18388538,0.19426168,1.00000000
2767.83200000,0.18363924,0.19421773,1.00000000
2768.31400000,0.18376391,0.19417338,1.00000000
2768.79600000,0.18376467,0.19412863,1.00000000
2769.27800000,0.18367914,0.19408350,1.00000000
2769.76000000,0.18378095,0.19403799,1.00000000
2770.24200000,0.18395114,0.19399210,1.00000000
2770.72500000,0.18399290,0.19394575,1.00000000
2771.20700000,0.18414795,0.19389914,1.00000000
2771.68900000,0.18407086,0.19385217,1.00000000
2772.17100000,0.18424019,0.19380486,1.00000000
2772.65300000,0.18421547,0.19375721,1.00000000
2773.13500000,0.18414432,0.19370924,1.00000000
2773.61700000,0.18423750,0.19366093,1.00000000
2774.09900000,0.18433732,0.19361232,1.00000000
2774.58200000,0.18430443,0.19356329,1.00000000
2775.06400000,0.18433926,0.19351406,1.00000000
2775.54600000,0.18434407,0.19346454,1.00000000
2776.02800000,0.18428825,0.19341473,1.00000000
2776.51000000,0.18441312,0.19336465,1.00000000
2776.99200000,0.18451994,0.19331429,1.00000000
2777.47400000,0.18467728,0.19326367,1.00000000
2777.95600000,0.18471021,0.19321279,1.00000000
2778.43800000,0.18484748,0.19316167,1.00000000
2778.92100000,0.18483750,0.19311019,1.00000000
2779.40300000,0.18481683,0.19305859,1.00000000
2779.88500000,0.18494030,0.19300677,1.00000000
2780.36700000,0.18479630,0.19295472,1.00000000
